sex,geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
unknown,CH01,202151,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-51,0,NA,NA,0
unknown,CH02,202151,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-51,0,NA,NA,0
unknown,CH03,202151,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-51,0,NA,NA,0
unknown,CH04,202151,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-51,0,NA,NA,0
unknown,CH05,202151,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-51,0,NA,NA,0
unknown,CH06,202151,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-51,0,NA,NA,0
unknown,CH07,202151,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-51,0,NA,NA,0
male,CH01,202152,7,TRUE,1442,0.318,31.8,826704,0.85,174.43,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-52,-5,-0.6,-41.7,-14.400000000000002
male,CH02,202152,17,TRUE,1389,0.459,45.9,942630,1.8,147.35,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-52,2,0.21,13.3,4.200000000000003
male,CH03,202152,9,TRUE,720,0.529,52.900000000000006,592477,1.52,121.52,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-52,4,0.68,80,23.500000000000007
male,CH04,202152,8,TRUE,846,0.667,66.7,780245,1.03,108.43,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-52,-4,-0.51,-33.3,3.5
male,CH05,202152,16,TRUE,1017,0.667,66.7,604645,2.65,168.2,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-52,0,0,0,15.100000000000001
male,CH06,202152,5,TRUE,511,0.357,35.699999999999996,420053,1.19,121.65,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-52,-5,-1.19,-50,-31.000000000000007
male,CH07,202152,2,TRUE,519,0.286,28.599999999999998,171449,1.17,302.71,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-52,0,0,0,-71.4
female,CH01,202152,15,TRUE,1204,0.682,68.2,858921,1.75,140.18,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-52,1,0.12,7.1,14.399999999999999
female,CH02,202152,20,TRUE,1269,0.541,54.1,964861,2.07,131.52,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-52,-1,-0.11,-4.8,-4.199999999999996
female,CH03,202152,8,TRUE,622,0.471,47.099999999999994,599462,1.33,103.76,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-52,-4,-0.67,-33.3,-23.5
female,CH04,202152,4,TRUE,763,0.333,33.300000000000004,784417,0.51,97.27,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-52,-3,-0.38,-42.9,-3.499999999999993
female,CH05,202152,8,TRUE,840,0.333,33.300000000000004,599070,1.34,140.22,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-52,-7,-1.16,-46.7,-15.099999999999994
female,CH06,202152,9,TRUE,440,0.643,64.3,413125,2.18,106.51,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-52,4,0.97,80,30.999999999999993
female,CH07,202152,5,TRUE,394,0.714,71.39999999999999,180732,2.77,218,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-52,5,2.77,NA,71.39999999999999
unknown,CH01,202152,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-52,0,NA,NA,0
unknown,CH02,202152,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-52,0,NA,NA,0
unknown,CH03,202152,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-52,0,NA,NA,0
unknown,CH04,202152,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-52,0,NA,NA,0
unknown,CH05,202152,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-52,0,NA,NA,0
unknown,CH06,202152,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-52,0,NA,NA,0
unknown,CH07,202152,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-52,0,NA,NA,0
male,CH01,202201,9,TRUE,1451,0.391,39.1,826704,1.09,175.52,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-01,2,0.24,28.6,7.300000000000001
male,CH02,202201,11,TRUE,1400,0.55,55.00000000000001,942630,1.17,148.52,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-01,-6,-0.63,-35.3,9.100000000000009
male,CH03,202201,5,TRUE,725,0.556,55.60000000000001,592477,0.84,122.37,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-01,-4,-0.68,-44.4,2.700000000000003
male,CH04,202201,2,TRUE,848,0.25,25,780245,0.26,108.68,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-01,-6,-0.77,-75,-41.7
male,CH05,202201,13,TRUE,1030,0.619,61.9,604645,2.15,170.35,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-01,-3,-0.5,-18.8,-4.800000000000004
male,CH06,202201,6,TRUE,517,0.353,35.3,420053,1.43,123.08,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-01,1,0.24,20,-0.3999999999999986
male,CH07,202201,0,TRUE,519,0,0,171449,0,302.71,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-01,-2,-1.17,-100,-28.599999999999998
female,CH01,202201,14,TRUE,1218,0.609,60.9,858921,1.63,141.81,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-01,-1,-0.12,-6.7,-7.300000000000004
female,CH02,202201,9,TRUE,1278,0.45,45,964861,0.93,132.45,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-01,-11,-1.14,-55,-9.100000000000001
female,CH03,202201,4,TRUE,626,0.444,44.4,599462,0.67,104.43,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-01,-4,-0.66,-50,-2.6999999999999957
female,CH04,202201,6,TRUE,769,0.75,75,784417,0.76,98.03,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-01,2,0.25,50,41.699999999999996
female,CH05,202201,8,TRUE,848,0.381,38.1,599070,1.34,141.55,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-01,0,0,0,4.799999999999997
female,CH06,202201,11,TRUE,451,0.647,64.7,413125,2.66,109.17,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-01,2,0.48,22.2,0.4000000000000057
female,CH07,202201,4,TRUE,398,1,100,180732,2.21,220.22,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-01,-1,-0.56,-20,28.60000000000001
unknown,CH01,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,CH02,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,CH03,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,CH04,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,CH05,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,CH06,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,CH07,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
male,CH01,202202,10,TRUE,1461,0.625,62.5,826704,1.21,176.73,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-02,1,0.12,11.1,23.4
male,CH02,202202,15,TRUE,1415,0.625,62.5,942630,1.59,150.11,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-02,4,0.42,36.4,7.499999999999993
male,CH03,202202,7,TRUE,732,0.538,53.800000000000004,592477,1.18,123.55,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-02,2,0.34,40,-1.8000000000000043
male,CH04,202202,4,TRUE,852,0.25,25,780245,0.51,109.2,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-02,2,0.25,100,0
male,CH05,202202,11,TRUE,1041,0.579,57.9,604645,1.82,172.17,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-02,-2,-0.33,-15.4,-4
male,CH06,202202,6,TRUE,523,0.75,75,420053,1.43,124.51,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-02,0,0,0,39.7
male,CH07,202202,2,TRUE,521,0.5,50,171449,1.17,303.88,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-02,2,1.17,NA,50
female,CH01,202202,6,TRUE,1224,0.375,37.5,858921,0.7,142.5,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-02,-8,-0.93,-57.1,-23.4
female,CH02,202202,9,TRUE,1287,0.375,37.5,964861,0.93,133.39,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-02,0,0,0,-7.5
female,CH03,202202,6,TRUE,632,0.462,46.2,599462,1,105.43,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-02,2,0.33,50,1.8000000000000043
female,CH04,202202,12,TRUE,781,0.75,75,784417,1.53,99.56,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-02,6,0.77,100,0
female,CH05,202202,8,TRUE,856,0.421,42.1,599070,1.34,142.89,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-02,0,0,0,4
female,CH06,202202,2,TRUE,453,0.25,25,413125,0.48,109.65,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-02,-9,-2.18,-81.8,-39.7
female,CH07,202202,2,TRUE,400,0.5,50,180732,1.11,221.32,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-02,-2,-1.1,-50,-50
unknown,CH01,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,CH02,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,CH03,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,CH04,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,CH05,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,CH06,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,CH07,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
male,CH01,202203,21,TRUE,1482,0.568,56.8,826704,2.54,179.27,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-03,11,1.33,110,-5.700000000000003
male,CH02,202203,19,TRUE,1434,0.731,73.1,942630,2.02,152.13,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-03,4,0.43,26.7,10.599999999999994
male,CH03,202203,7,TRUE,739,0.778,77.8,592477,1.18,124.73,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-03,0,0,0,23.999999999999993
male,CH04,202203,4,TRUE,856,0.4,40,780245,0.51,109.71,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-03,0,0,0,15
male,CH05,202203,7,TRUE,1048,0.5,50,604645,1.16,173.32,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-03,-4,-0.66,-36.4,-7.899999999999999
male,CH06,202203,5,TRUE,528,0.455,45.5,420053,1.19,125.7,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-03,-1,-0.24,-16.7,-29.5
male,CH07,202203,3,TRUE,524,0.429,42.9,171449,1.75,305.63,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-03,1,0.58,50,-7.100000000000001
female,CH01,202203,16,TRUE,1240,0.432,43.2,858921,1.86,144.37,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-03,10,1.16,166.7,5.700000000000003
female,CH02,202203,7,TRUE,1294,0.269,26.900000000000002,964861,0.73,134.11,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-03,-2,-0.2,-22.2,-10.599999999999998
female,CH03,202203,2,TRUE,634,0.222,22.2,599462,0.33,105.76,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-03,-4,-0.67,-66.7,-24.000000000000004
female,CH04,202203,6,TRUE,787,0.6,60,784417,0.76,100.33,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-03,-6,-0.77,-50,-15
female,CH05,202203,7,TRUE,863,0.5,50,599070,1.17,144.06,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-03,-1,-0.17,-12.5,7.899999999999999
female,CH06,202203,6,TRUE,459,0.545,54.50000000000001,413125,1.45,111.1,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-03,4,0.97,200,29.500000000000007
female,CH07,202203,4,TRUE,404,0.571,57.099999999999994,180732,2.21,223.54,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-03,2,1.1,100,7.099999999999994
unknown,CH01,202203,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-03,0,NA,NA,0
unknown,CH02,202203,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-03,0,NA,NA,0
unknown,CH03,202203,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-03,0,NA,NA,0
unknown,CH04,202203,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-03,0,NA,NA,0
unknown,CH05,202203,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-03,0,NA,NA,0
unknown,CH06,202203,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-03,0,NA,NA,0
unknown,CH07,202203,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-03,0,NA,NA,0
male,CH01,202204,16,TRUE,1498,0.64,64,826704,1.94,181.2,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-04,-5,-0.6,-23.8,7.200000000000003
male,CH02,202204,15,TRUE,1449,0.5,50,942630,1.59,153.72,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-04,-4,-0.43,-21.1,-23.099999999999994
male,CH03,202204,11,TRUE,750,0.733,73.3,592477,1.86,126.59,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-04,4,0.68,57.1,-4.5
male,CH04,202204,4,TRUE,860,0.8,80,780245,0.51,110.22,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-04,0,0,0,40
male,CH05,202204,3,TRUE,1051,0.333,33.300000000000004,604645,0.5,173.82,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-04,-4,-0.66,-57.1,-16.699999999999996
male,CH06,202204,9,TRUE,537,0.643,64.3,420053,2.14,127.84,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-04,4,0.95,80,18.799999999999997
male,CH07,202204,3,TRUE,527,0.5,50,171449,1.75,307.38,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-04,0,0,0,7.100000000000001
female,CH01,202204,9,TRUE,1249,0.36,36,858921,1.05,145.42,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-04,-7,-0.81,-43.8,-7.200000000000003
female,CH02,202204,15,TRUE,1309,0.5,50,964861,1.55,135.67,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-04,8,0.82,114.3,23.099999999999998
female,CH03,202204,4,TRUE,638,0.267,26.700000000000003,599462,0.67,106.43,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-04,2,0.34,100,4.5000000000000036
female,CH04,202204,1,TRUE,788,0.2,20,784417,0.13,100.46,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-04,-5,-0.63,-83.3,-40
female,CH05,202204,6,TRUE,869,0.667,66.7,599070,1,145.06,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-04,-1,-0.17,-14.3,16.700000000000003
female,CH06,202204,5,TRUE,464,0.357,35.699999999999996,413125,1.21,112.31,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-04,-1,-0.24,-16.7,-18.80000000000001
female,CH07,202204,3,TRUE,407,0.5,50,180732,1.66,225.2,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-04,-1,-0.55,-25,-7.099999999999994
unknown,CH01,202204,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-04,0,NA,NA,0
unknown,CH02,202204,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-04,0,NA,NA,0
unknown,CH03,202204,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-04,0,NA,NA,0
unknown,CH04,202204,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-04,0,NA,NA,0
unknown,CH05,202204,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-04,0,NA,NA,0
unknown,CH06,202204,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-04,0,NA,NA,0
unknown,CH07,202204,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-04,0,NA,NA,0
male,CH01,202205,18,TRUE,1516,0.6,60,826704,2.18,183.38,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-05,2,0.24,12.5,-4
male,CH02,202205,14,TRUE,1463,0.483,48.3,942630,1.49,155.2,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-05,-1,-0.1,-6.7,-1.7000000000000028
male,CH03,202205,8,TRUE,758,0.889,88.9,592477,1.35,127.94,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-05,-3,-0.51,-27.3,15.600000000000009
male,CH04,202205,6,TRUE,866,0.462,46.2,780245,0.77,110.99,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-05,2,0.26,50,-33.8
male,CH05,202205,4,TRUE,1055,0.5,50,604645,0.66,174.48,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-05,1,0.16,33.3,16.699999999999996
male,CH06,202205,5,TRUE,542,0.833,83.3,420053,1.19,129.03,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-05,-4,-0.95,-44.4,19
male,CH07,202205,2,TRUE,529,1,100,171449,1.17,308.55,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-05,-1,-0.58,-33.3,50
female,CH01,202205,12,TRUE,1261,0.4,40,858921,1.4,146.81,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-05,3,0.35,33.3,4
female,CH02,202205,15,TRUE,1324,0.517,51.7,964861,1.55,137.22,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-05,0,0,0,1.7000000000000028
female,CH03,202205,1,TRUE,639,0.111,11.1,599462,0.17,106.6,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-05,-3,-0.5,-75,-15.600000000000003
female,CH04,202205,7,TRUE,795,0.538,53.800000000000004,784417,0.89,101.35,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-05,6,0.76,600,33.800000000000004
female,CH05,202205,4,TRUE,873,0.5,50,599070,0.67,145.73,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-05,-2,-0.33,-33.3,-16.700000000000003
female,CH06,202205,1,TRUE,465,0.167,16.7,413125,0.24,112.56,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-05,-4,-0.97,-80,-18.999999999999996
female,CH07,202205,0,TRUE,407,0,0,180732,0,225.2,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-05,-3,-1.66,-100,-50
unknown,CH01,202205,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-05,0,NA,NA,0
unknown,CH02,202205,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-05,0,NA,NA,0
unknown,CH03,202205,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-05,0,NA,NA,0
unknown,CH04,202205,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-05,0,NA,NA,0
unknown,CH05,202205,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-05,0,NA,NA,0
unknown,CH06,202205,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-05,0,NA,NA,0
unknown,CH07,202205,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-05,0,NA,NA,0
male,CH01,202206,13,TRUE,1529,0.565,56.49999999999999,826704,1.57,184.95,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-06,-5,-0.61,-27.8,-3.500000000000007
male,CH02,202206,19,TRUE,1482,0.792,79.2,942630,2.02,157.22,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-06,5,0.53,35.7,30.900000000000006
male,CH03,202206,12,TRUE,770,0.706,70.6,592477,2.03,129.96,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-06,4,0.68,50,-18.30000000000001
male,CH04,202206,8,TRUE,874,0.727,72.7,780245,1.03,112.02,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-06,2,0.26,33.3,26.5
male,CH05,202206,7,TRUE,1062,0.467,46.7,604645,1.16,175.64,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-06,3,0.5,75,-3.299999999999997
male,CH06,202206,3,TRUE,545,0.375,37.5,420053,0.71,129.75,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-06,-2,-0.48,-40,-45.8
male,CH07,202206,2,TRUE,531,0.667,66.7,171449,1.17,309.71,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-06,0,0,0,-33.3
female,CH01,202206,10,TRUE,1271,0.435,43.5,858921,1.16,147.98,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-06,-2,-0.24,-16.7,3.5
female,CH02,202206,5,TRUE,1329,0.208,20.8,964861,0.52,137.74,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-06,-10,-1.03,-66.7,-30.900000000000002
female,CH03,202206,5,TRUE,644,0.294,29.4,599462,0.83,107.43,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-06,4,0.66,400,18.299999999999997
female,CH04,202206,3,TRUE,798,0.273,27.3,784417,0.38,101.73,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-06,-4,-0.51,-57.1,-26.500000000000004
female,CH05,202206,8,TRUE,881,0.533,53.300000000000004,599070,1.34,147.06,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-06,4,0.67,100,3.3000000000000043
female,CH06,202206,5,TRUE,470,0.625,62.5,413125,1.21,113.77,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-06,4,0.97,400,45.8
female,CH07,202206,1,TRUE,408,0.333,33.300000000000004,180732,0.55,225.75,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-06,1,0.55,NA,33.300000000000004
unknown,CH01,202206,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-06,0,NA,NA,0
unknown,CH02,202206,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-06,0,NA,NA,0
unknown,CH03,202206,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-06,0,NA,NA,0
unknown,CH04,202206,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-06,0,NA,NA,0
unknown,CH05,202206,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-06,0,NA,NA,0
unknown,CH06,202206,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-06,0,NA,NA,0
unknown,CH07,202206,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-06,0,NA,NA,0
male,CH01,202207,6,TRUE,1535,0.5,50,826704,0.73,185.68,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-07,-7,-0.84,-53.8,-6.499999999999993
male,CH02,202207,5,TRUE,1487,0.357,35.699999999999996,942630,0.53,157.75,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-07,-14,-1.49,-73.7,-43.50000000000001
male,CH03,202207,6,TRUE,776,0.545,54.50000000000001,592477,1.01,130.98,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-07,-6,-1.02,-50,-16.099999999999987
male,CH04,202207,8,TRUE,882,0.667,66.7,780245,1.03,113.04,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-07,0,0,0,-6
male,CH05,202207,13,TRUE,1075,0.867,86.7,604645,2.15,177.79,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-07,6,0.99,85.7,40
male,CH06,202207,4,TRUE,549,0.5,50,420053,0.95,130.7,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-07,1,0.24,33.3,12.5
male,CH07,202207,0,TRUE,531,0,0,171449,0,309.71,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-07,-2,-1.17,-100,-66.7
female,CH01,202207,6,TRUE,1277,0.5,50,858921,0.7,148.67,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-07,-4,-0.46,-40,6.5
female,CH02,202207,9,TRUE,1338,0.643,64.3,964861,0.93,138.67,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-07,4,0.41,80,43.5
female,CH03,202207,5,TRUE,649,0.455,45.5,599462,0.83,108.26,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-07,0,0,0,16.1
female,CH04,202207,4,TRUE,802,0.333,33.300000000000004,784417,0.51,102.24,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-07,1,0.13,33.3,6.0000000000000036
female,CH05,202207,2,TRUE,883,0.133,13.3,599070,0.33,147.4,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2022-07,-6,-1.01,-75,-40
