sex,geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
male,CH,202109,199,TRUE,14251,0.58,57.99999999999999,4338203,4.59,328.5,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-09,50,1.16,33.6,6.999999999999993
female,CH,202109,144,TRUE,10598,0.42,42,4400588,3.27,240.83,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-09,1,0.02,0.7,-7
unknown,CH,202109,0,TRUE,2,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,0
male,CH,202110,181,TRUE,14432,0.503,50.3,4338203,4.17,332.67,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-10,-18,-0.42,-9,-7.699999999999996
female,CH,202110,179,TRUE,10777,0.497,49.7,4400588,4.07,244.9,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-10,35,0.8,24.3,7.700000000000003
unknown,CH,202110,0,TRUE,2,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,0
male,CH,202111,227,TRUE,14659,0.551,55.1,4338203,5.23,337.9,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-11,46,1.06,25.4,4.800000000000004
female,CH,202111,185,TRUE,10962,0.449,44.9,4400588,4.2,249.1,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-11,6,0.13,3.4,-4.800000000000004
unknown,CH,202111,0,TRUE,2,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-11,0,NA,NA,0
male,CH,202112,259,TRUE,14918,0.551,55.1,4338203,5.97,343.88,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-12,32,0.74,14.1,0
female,CH,202112,211,TRUE,11173,0.449,44.9,4400588,4.79,253.9,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-12,26,0.59,14.1,0
unknown,CH,202112,0,TRUE,2,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-12,0,NA,NA,0
male,CH,202113,317,TRUE,15235,0.584,58.4,4338203,7.31,351.18,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-13,58,1.34,22.4,3.299999999999997
female,CH,202113,226,TRUE,11399,0.416,41.6,4400588,5.14,259.03,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-13,15,0.35,7.1,-3.299999999999997
unknown,CH,202113,0,TRUE,2,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-13,0,NA,NA,0
male,CH,202114,299,TRUE,15534,0.586,58.599999999999994,4338203,6.89,358.07,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-14,-18,-0.42,-5.7,0.19999999999999574
female,CH,202114,210,TRUE,11609,0.412,41.199999999999996,4400588,4.77,263.81,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-14,-16,-0.37,-7.1,-0.4000000000000057
unknown,CH,202114,1,TRUE,3,0.002,0.2,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-14,1,NA,NA,0.2
male,CH,202115,281,TRUE,15815,0.571,57.099999999999994,4338203,6.48,364.55,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-15,-18,-0.41,-6,-1.5
female,CH,202115,211,TRUE,11820,0.429,42.9,4400588,4.79,268.6,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-15,1,0.02,0.5,1.7000000000000028
unknown,CH,202115,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-15,-1,NA,-100,-0.2
male,CH,202116,281,TRUE,16096,0.576,57.599999999999994,4338203,6.48,371.03,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-16,0,0,0,0.5
female,CH,202116,207,TRUE,12027,0.424,42.4,4400588,4.7,273.3,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-16,-4,-0.09,-1.9,-0.5
unknown,CH,202116,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-16,0,NA,NA,0
male,CH,202117,257,TRUE,16353,0.555,55.50000000000001,4338203,5.92,376.95,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-17,-24,-0.56,-8.5,-2.099999999999987
female,CH,202117,206,TRUE,12233,0.445,44.5,4400588,4.68,277.99,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-17,-1,-0.02,-0.5,2.1000000000000014
unknown,CH,202117,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-17,0,NA,NA,0
male,CH,202118,186,TRUE,16539,0.545,54.50000000000001,4338203,4.29,381.24,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-18,-71,-1.63,-27.6,-1
female,CH,202118,155,TRUE,12388,0.455,45.5,4400588,3.52,281.51,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-18,-51,-1.16,-24.8,1
unknown,CH,202118,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-18,0,NA,NA,0
male,CH,202119,127,TRUE,16666,0.531,53.1,4338203,2.93,384.17,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-19,-59,-1.36,-31.7,-1.4000000000000057
female,CH,202119,112,TRUE,12500,0.469,46.9,4400588,2.55,284.05,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-19,-43,-0.97,-27.7,1.3999999999999986
unknown,CH,202119,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-19,0,NA,NA,0
male,CH,202120,129,TRUE,16795,0.508,50.8,4338203,2.97,387.14,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-20,2,0.04,1.6,-2.3000000000000043
female,CH,202120,125,TRUE,12625,0.492,49.2,4400588,2.84,286.89,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-20,13,0.29,11.6,2.3000000000000043
unknown,CH,202120,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-20,0,NA,NA,0
male,CH,202121,87,TRUE,16882,0.561,56.10000000000001,4338203,2.01,389.15,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-21,-42,-0.96,-32.6,5.300000000000011
female,CH,202121,68,TRUE,12693,0.439,43.9,4400588,1.55,288.44,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-21,-57,-1.29,-45.6,-5.300000000000004
unknown,CH,202121,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-21,0,NA,NA,0
male,CH,202122,64,TRUE,16946,0.529,52.900000000000006,4338203,1.48,390.62,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-22,-23,-0.53,-26.4,-3.200000000000003
female,CH,202122,57,TRUE,12750,0.471,47.099999999999994,4400588,1.3,289.73,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-22,-11,-0.25,-16.2,3.1999999999999957
unknown,CH,202122,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-22,0,NA,NA,0
male,CH,202123,48,TRUE,16994,0.615,61.5,4338203,1.11,391.73,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-23,-16,-0.37,-25,8.599999999999994
female,CH,202123,30,TRUE,12780,0.385,38.5,4400588,0.68,290.42,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-23,-27,-0.62,-47.4,-8.599999999999994
unknown,CH,202123,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-23,0,NA,NA,0
male,CH,202124,33,TRUE,17027,0.647,64.7,4338203,0.76,392.49,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-24,-15,-0.35,-31.2,3.200000000000003
female,CH,202124,18,TRUE,12798,0.353,35.3,4400588,0.41,290.82,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-24,-12,-0.27,-40,-3.200000000000003
unknown,CH,202124,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-24,0,NA,NA,0
male,CH,202125,20,TRUE,17047,0.625,62.5,4338203,0.46,392.95,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-25,-13,-0.3,-39.4,-2.200000000000003
female,CH,202125,12,TRUE,12810,0.375,37.5,4400588,0.27,291.1,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-25,-6,-0.14,-33.3,2.200000000000003
unknown,CH,202125,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-25,0,NA,NA,0
male,CH,202126,10,TRUE,17057,0.526,52.6,4338203,0.23,393.18,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-26,-10,-0.23,-50,-9.899999999999999
female,CH,202126,9,TRUE,12819,0.474,47.4,4400588,0.2,291.3,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-26,-3,-0.07,-25,9.899999999999999
unknown,CH,202126,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-26,0,NA,NA,0
male,CH,202127,19,TRUE,17076,0.633,63.3,4338203,0.44,393.62,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-27,9,0.21,90,10.699999999999996
female,CH,202127,11,TRUE,12830,0.367,36.7,4400588,0.25,291.55,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-27,2,0.05,22.2,-10.699999999999996
unknown,CH,202127,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-27,0,NA,NA,0
male,CH,202128,33,TRUE,17109,0.5,50,4338203,0.76,394.38,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-28,14,0.32,73.7,-13.299999999999997
female,CH,202128,33,TRUE,12863,0.5,50,4400588,0.75,292.3,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-28,22,0.5,200,13.299999999999997
unknown,CH,202128,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-28,0,NA,NA,0
male,CH,202129,55,TRUE,17164,0.585,58.5,4338203,1.27,395.65,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-29,22,0.51,66.7,8.5
female,CH,202129,39,TRUE,12902,0.415,41.5,4400588,0.89,293.19,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-29,6,0.14,18.2,-8.5
unknown,CH,202129,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-29,0,NA,NA,0
male,CH,202130,69,TRUE,17233,0.548,54.800000000000004,4338203,1.59,397.24,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-30,14,0.32,25.5,-3.6999999999999957
female,CH,202130,57,TRUE,12959,0.452,45.2,4400588,1.3,294.48,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-30,18,0.41,46.2,3.700000000000003
unknown,CH,202130,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-30,0,NA,NA,0
male,CH,202131,91,TRUE,17324,0.495,49.5,4338203,2.1,399.34,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-31,22,0.51,31.9,-5.300000000000004
female,CH,202131,93,TRUE,13052,0.505,50.5,4400588,2.11,296.6,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-31,36,0.81,63.2,5.299999999999997
unknown,CH,202131,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-31,0,NA,NA,0
male,CH,202132,200,TRUE,17524,0.515,51.5,4338203,4.61,403.95,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-32,109,2.51,119.8,2
female,CH,202132,188,TRUE,13240,0.485,48.5,4400588,4.27,300.87,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-32,95,2.16,102.2,-2
unknown,CH,202132,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-32,0,NA,NA,0
male,CH,202133,277,TRUE,17801,0.516,51.6,4338203,6.39,410.33,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-33,77,1.78,38.5,0.10000000000000142
female,CH,202133,260,TRUE,13500,0.484,48.4,4400588,5.91,306.78,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-33,72,1.64,38.3,-0.10000000000000142
unknown,CH,202133,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-33,0,NA,NA,0
male,CH,202134,293,TRUE,18094,0.586,58.599999999999994,4338203,6.75,417.09,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-34,16,0.36,5.8,6.999999999999993
female,CH,202134,207,TRUE,13707,0.414,41.4,4400588,4.7,311.48,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-34,-53,-1.21,-20.4,-7
unknown,CH,202134,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-34,0,NA,NA,0
male,CH,202135,226,TRUE,18320,0.532,53.2,4338203,5.21,422.29,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-35,-67,-1.54,-22.9,-5.3999999999999915
female,CH,202135,199,TRUE,13906,0.468,46.800000000000004,4400588,4.52,316,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-35,-8,-0.18,-3.9,5.400000000000006
unknown,CH,202135,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-35,0,NA,NA,0
male,CH,202136,199,TRUE,18519,0.542,54.2,4338203,4.59,426.88,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-36,-27,-0.62,-11.9,1
female,CH,202136,168,TRUE,14074,0.458,45.800000000000004,4400588,3.82,319.82,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-36,-31,-0.7,-15.6,-1
unknown,CH,202136,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-36,0,NA,NA,0
male,CH,202137,173,TRUE,18692,0.541,54.1,4338203,3.99,430.87,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-37,-26,-0.6,-13.1,-0.10000000000000142
female,CH,202137,147,TRUE,14221,0.459,45.9,4400588,3.34,323.16,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-37,-21,-0.48,-12.5,0.09999999999999432
unknown,CH,202137,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-37,0,NA,NA,0
male,CH,202138,139,TRUE,18831,0.545,54.50000000000001,4338203,3.2,434.07,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-38,-34,-0.79,-19.7,0.4000000000000057
female,CH,202138,116,TRUE,14337,0.455,45.5,4400588,2.64,325.8,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-38,-31,-0.7,-21.1,-0.3999999999999986
unknown,CH,202138,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-38,0,NA,NA,0
male,CH,202139,92,TRUE,18923,0.487,48.699999999999996,4338203,2.12,436.19,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-39,-47,-1.08,-33.8,-5.800000000000011
female,CH,202139,97,TRUE,14434,0.513,51.300000000000004,4400588,2.2,328,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-39,-19,-0.44,-16.4,5.800000000000004
unknown,CH,202139,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-39,0,NA,NA,0
male,CH,202140,91,TRUE,19014,0.514,51.4,4338203,2.1,438.29,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-40,-1,-0.02,-1.1,2.700000000000003
female,CH,202140,86,TRUE,14520,0.486,48.6,4400588,1.95,329.96,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-40,-11,-0.25,-11.3,-2.700000000000003
unknown,CH,202140,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-40,0,NA,NA,0
male,CH,202141,91,TRUE,19105,0.529,52.900000000000006,4338203,2.1,440.39,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-41,0,0,0,1.500000000000007
female,CH,202141,81,TRUE,14601,0.471,47.099999999999994,4400588,1.84,331.8,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-41,-5,-0.11,-5.8,-1.500000000000007
unknown,CH,202141,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-41,0,NA,NA,0
male,CH,202142,111,TRUE,19216,0.566,56.599999999999994,4338203,2.56,442.95,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-42,20,0.46,22,3.6999999999999886
female,CH,202142,85,TRUE,14686,0.434,43.4,4400588,1.93,333.73,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-42,4,0.09,4.9,-3.6999999999999957
unknown,CH,202142,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-42,0,NA,NA,0
male,CH,202143,136,TRUE,19352,0.535,53.5,4338203,3.13,446.08,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-43,25,0.57,22.5,-3.0999999999999943
female,CH,202143,118,TRUE,14804,0.465,46.5,4400588,2.68,336.41,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-43,33,0.75,38.8,3.1000000000000014
unknown,CH,202143,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-43,0,NA,NA,0
male,CH,202144,168,TRUE,19520,0.528,52.800000000000004,4338203,3.87,449.96,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-44,32,0.74,23.5,-0.6999999999999957
female,CH,202144,150,TRUE,14954,0.472,47.199999999999996,4400588,3.41,339.82,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-44,32,0.73,27.1,0.6999999999999957
unknown,CH,202144,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-44,0,NA,NA,0
male,CH,202145,219,TRUE,19739,0.51,51,4338203,5.05,455,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-45,51,1.18,30.4,-1.8000000000000043
female,CH,202145,210,TRUE,15164,0.49,49,4400588,4.77,344.59,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-45,60,1.36,40,1.8000000000000043
unknown,CH,202145,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-45,0,NA,NA,0
male,CH,202146,303,TRUE,20042,0.492,49.2,4338203,6.98,461.99,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-46,84,1.93,38.4,-1.7999999999999972
female,CH,202146,313,TRUE,15477,0.508,50.8,4400588,7.11,351.7,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-46,103,2.34,49,1.7999999999999972
unknown,CH,202146,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-46,0,NA,NA,0
male,CH,202147,431,TRUE,20473,0.575,57.49999999999999,4338203,9.93,471.92,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-47,128,2.95,42.2,8.29999999999999
female,CH,202147,319,TRUE,15796,0.425,42.5,4400588,7.25,358.95,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-47,6,0.14,1.9,-8.299999999999997
unknown,CH,202147,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-47,0,NA,NA,0
male,CH,202148,483,TRUE,20956,0.547,54.7,4338203,11.13,483.06,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-48,52,1.2,12.1,-2.79999999999999
female,CH,202148,400,TRUE,16196,0.453,45.300000000000004,4400588,9.09,368.04,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-48,81,1.84,25.4,2.8000000000000043
unknown,CH,202148,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-48,0,NA,NA,0
male,CH,202149,491,TRUE,21447,0.54,54,4338203,11.32,494.38,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-49,8,0.19,1.7,-0.7000000000000028
female,CH,202149,418,TRUE,16614,0.46,46,4400588,9.5,377.54,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-49,18,0.41,4.5,0.6999999999999957
unknown,CH,202149,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-49,0,NA,NA,0
male,CH,202150,444,TRUE,21891,0.547,54.7,4338203,10.23,504.61,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-50,-47,-1.09,-9.6,0.7000000000000028
female,CH,202150,367,TRUE,16981,0.453,45.300000000000004,4400588,8.34,385.88,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-50,-51,-1.16,-12.2,-0.6999999999999957
unknown,CH,202150,0,TRUE,3,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-50,0,NA,NA,0
male,CH,202151,478,TRUE,22369,0.558,55.800000000000004,4338203,11.02,515.63,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-51,34,0.79,7.7,1.1000000000000014
female,CH,202151,377,TRUE,17358,0.44,44,4400588,8.57,394.45,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-51,10,0.23,2.7,-1.3000000000000043
unknown,CH,202151,1,TRUE,4,0.001,0.1,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-51,1,NA,NA,0.1
male,CH,202152,435,TRUE,22804,0.532,53.2,4338203,10.03,525.66,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-52,-43,-0.99,-9,-2.6000000000000014
female,CH,202152,382,TRUE,17740,0.468,46.800000000000004,4400588,8.68,403.13,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-52,5,0.11,1.3,2.8000000000000043
unknown,CH,202152,0,TRUE,4,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2021-52,-1,NA,-100,-0.1
male,CH,202201,459,TRUE,23263,0.5,50,4338203,10.58,536.24,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,24,0.55,5.5,-3.200000000000003
female,CH,202201,459,TRUE,18199,0.5,50,4400588,10.43,413.56,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,77,1.75,20.2,3.1999999999999957
unknown,CH,202201,0,TRUE,4,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
male,CH,202202,433,TRUE,23696,0.529,52.900000000000006,4338203,9.98,546.22,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-26,-0.6,-5.7,2.9000000000000057
female,CH,202202,386,TRUE,18585,0.471,47.099999999999994,4400588,8.77,422.33,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-73,-1.66,-15.9,-2.9000000000000057
unknown,CH,202202,0,TRUE,4,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
male,CH,202203,450,TRUE,24146,0.504,50.4,4338203,10.37,556.59,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,17,0.39,3.9,-2.500000000000007
female,CH,202203,442,TRUE,19027,0.496,49.6,4400588,10.04,432.37,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,56,1.27,14.5,2.500000000000007
unknown,CH,202203,0,TRUE,4,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,0,NA,NA,0
male,CH,202204,464,TRUE,24610,0.486,48.6,4338203,10.7,567.29,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-04,14,0.33,3.1,-1.7999999999999972
female,CH,202204,490,TRUE,19517,0.514,51.4,4400588,11.13,443.51,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-04,48,1.09,10.9,1.7999999999999972
unknown,CH,202204,0,TRUE,4,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-04,0,NA,NA,0
male,CH,202205,487,TRUE,25097,0.525,52.5,4338203,11.23,578.51,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-05,23,0.53,5,3.8999999999999986
female,CH,202205,440,TRUE,19957,0.474,47.4,4400588,10,453.51,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-05,-50,-1.13,-10.2,-4
unknown,CH,202205,1,TRUE,5,0.001,0.1,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-05,1,NA,NA,0.1
male,CH,202206,424,TRUE,25521,0.53,53,4338203,9.77,588.29,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-06,-63,-1.46,-12.9,0.5
female,CH,202206,376,TRUE,20333,0.47,47,4400588,8.54,462.05,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-06,-64,-1.46,-14.5,-0.3999999999999986
unknown,CH,202206,0,TRUE,5,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-06,-1,NA,-100,-0.1
male,CH,202207,354,TRUE,25875,0.521,52.1,4338203,8.16,596.45,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-07,-70,-1.61,-16.5,-0.8999999999999986
female,CH,202207,326,TRUE,20659,0.479,47.9,4400588,7.41,469.46,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-07,-50,-1.13,-13.3,0.8999999999999986
unknown,CH,202207,0,TRUE,5,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-07,0,NA,NA,0
male,CH,202208,312,TRUE,26187,0.509,50.9,4338203,7.19,603.64,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-08,-42,-0.97,-11.9,-1.2000000000000028
female,CH,202208,301,TRUE,20960,0.491,49.1,4400588,6.84,476.3,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-08,-25,-0.57,-7.7,1.2000000000000028
unknown,CH,202208,0,TRUE,5,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-08,0,NA,NA,0
male,CH,202209,411,TRUE,26598,0.507,50.7,4338203,9.47,613.11,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-09,99,2.28,31.7,-0.19999999999999574
female,CH,202209,399,TRUE,21359,0.493,49.3,4400588,9.07,485.37,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-09,98,2.23,32.6,0.19999999999999574
