geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,anteil_pos_mean2w,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,nachweismethode,timeframe_2w,timeframe_4w,sum2w,sum4w,sumTotal_last2w,sumTotal_last4w,mean2w,mean4w,inzmean2w,inzmean4w,inzsumTotal_last2w,inzsumTotal_last4w,inzsum2w,inzsum4w,anteil_pos_2w,anteil_pos_4w,entries_diff_last_age,entries_diff_last,type_variant,entries_diff_week
CH07,202215,760,401,359,162408,1,100,52.8,-5.700000000000003,13.4,27.8,352181,215.8,46114.92,1,0.29,0,0.1,COVID19Test,2023-11-28_06-00-38,isoweek,2022-15,TRUE,Antigen_Schnelltest,FALSE,FALSE,1519,4116,NA,NA,759.5,1029,215.66,292.18,NA,NA,431.31,1168.72,55.63,60.5,7,13,,0
CH07,202216,497,219,278,162905,1,100,44.1,-8.699999999999996,13.5,24.7,352181,141.12,46256.04,-263,-74.68,0,-34.6,COVID19Test,2023-11-28_06-00-38,isoweek,2022-16,TRUE,Antigen_Schnelltest,FALSE,FALSE,1257,3073,NA,NA,628.5,768.25,178.46,218.14,NA,NA,356.92,872.56,49.32,56.2,7,13,,0
CH07,202217,514,240,274,163419,1,100,46.7,2.6000000000000014,13.6,22.7,352181,145.95,46401.99,17,4.83,0,3.4,COVID19Test,2023-11-28_06-00-38,isoweek,2022-17,TRUE,Antigen_Schnelltest,FALSE,FALSE,1011,2530,NA,NA,505.5,632.5,143.53,179.6,NA,NA,287.07,718.38,45.4,51.54,7,13,,0
CH07,202218,469,253,216,163888,1,100,53.9,7.199999999999996,13.7,25.1,352181,133.17,46535.16,-45,-12.78,0,-8.8,COVID19Test,2023-11-28_06-00-38,isoweek,2022-18,TRUE,Antigen_Schnelltest,FALSE,FALSE,983,2240,NA,NA,491.5,560,139.56,159.01,NA,NA,279.12,636.04,50.15,49.69,7,13,,0
CH07,202219,404,200,204,164292,1,100,49.5,-4.399999999999999,13.8,25.9,352181,114.71,46649.88,-65,-18.46,0,-13.9,COVID19Test,2023-11-28_06-00-38,isoweek,2022-19,TRUE,Antigen_Schnelltest,FALSE,FALSE,873,1884,NA,NA,436.5,471,123.94,133.74,NA,NA,247.88,534.95,51.89,48.41,7,13,,0
CH07,202220,409,203,206,164701,1,100,49.6,0.10000000000000142,13.9,24.8,352181,116.13,46766.01,5,1.42,0,1.2,COVID19Test,2023-11-28_06-00-38,isoweek,2022-20,TRUE,Antigen_Schnelltest,FALSE,FALSE,813,1796,NA,NA,406.5,449,115.42,127.49,NA,NA,230.85,509.97,49.57,49.89,7,13,,0
CH07,202221,278,97,181,164979,1,100,34.9,-14.700000000000003,14,21.8,352181,78.94,46844.95,-131,-37.19,0,-32,COVID19Test,2023-11-28_06-00-38,isoweek,2022-21,TRUE,Antigen_Schnelltest,FALSE,FALSE,687,1560,NA,NA,343.5,390,97.54,110.74,NA,NA,195.07,442.95,43.67,48.27,7,13,,0
CH07,202222,291,135,156,165270,1,100,46.4,11.5,14,20.4,352181,82.63,46927.57,13,3.69,0,4.7,COVID19Test,2023-11-28_06-00-38,isoweek,2022-22,TRUE,Antigen_Schnelltest,FALSE,FALSE,569,1382,NA,NA,284.5,345.5,80.78,98.1,NA,NA,161.56,392.41,40.77,45.95,7,13,,0
CH07,202223,345,197,148,165615,1,100,57.1,10.700000000000003,14.1,26.1,352181,97.96,47025.54,54,15.33,0,18.6,COVID19Test,2023-11-28_06-00-38,isoweek,2022-23,TRUE,Antigen_Schnelltest,FALSE,FALSE,636,1323,NA,NA,318,330.75,90.29,93.91,NA,NA,180.59,375.66,52.2,47.77,7,13,,0
CH07,202224,508,359,149,166123,1,100,70.7,13.600000000000001,14.3,32.6,352181,144.24,47169.78,163,46.28,0,47.2,COVID19Test,2023-11-28_06-00-38,isoweek,2022-24,TRUE,Antigen_Schnelltest,FALSE,FALSE,853,1422,NA,NA,426.5,355.5,121.1,100.94,NA,NA,242.21,403.77,65.18,55.41,7,13,,0
CH07,202225,762,611,151,166885,1,100,80.2,9.5,14.6,38.2,352181,216.37,47386.15,254,72.13,0,50,COVID19Test,2023-11-28_06-00-38,isoweek,2022-25,TRUE,Antigen_Schnelltest,FALSE,FALSE,1270,1906,NA,NA,635,476.5,180.31,135.3,NA,NA,360.61,541.2,76.38,68.31,7,13,,0
CH07,202226,985,806,179,167870,1,100,81.8,1.5999999999999943,15,40.6,352181,279.69,47665.83,223,63.32,0,29.3,COVID19Test,2023-11-28_06-00-38,isoweek,2022-26,TRUE,Antigen_Schnelltest,FALSE,FALSE,1747,2600,NA,NA,873.5,650,248.03,184.56,NA,NA,496.05,738.26,81.11,75.88,7,13,,0
CH07,202227,1364,1124,240,169234,1,100,82.4,0.6000000000000085,15.5,41.1,352181,387.3,48053.13,379,107.61,0,38.5,COVID19Test,2023-11-28_06-00-38,isoweek,2022-27,TRUE,Antigen_Schnelltest,FALSE,FALSE,2349,3619,NA,NA,1174.5,904.75,333.49,256.9,NA,NA,666.99,1027.6,82.16,80.13,7,13,,0
CH07,202228,1466,1211,255,170700,1,100,82.6,0.19999999999998863,16.1,41.3,352181,416.26,48469.39,102,28.96,0,7.5,COVID19Test,2023-11-28_06-00-38,isoweek,2022-28,TRUE,Antigen_Schnelltest,FALSE,FALSE,2830,4577,NA,NA,1415,1144.25,401.78,324.9,NA,NA,803.56,1299.62,82.51,81.98,7,13,,0
CH07,202229,1184,978,206,171884,1,100,82.6,0,16.5,41.3,352181,336.19,48805.59,-282,-80.07,0,-19.2,COVID19Test,2023-11-28_06-00-38,isoweek,2022-29,TRUE,Antigen_Schnelltest,FALSE,FALSE,2650,4999,NA,NA,1325,1249.75,376.23,354.86,NA,NA,752.45,1419.44,82.6,82.4,7,13,,0
CH07,202230,915,675,240,172799,1,100,73.8,-8.799999999999997,16.8,39.4,352181,259.81,49065.4,-269,-76.38,0,-22.7,COVID19Test,2023-11-28_06-00-38,isoweek,2022-30,TRUE,Antigen_Schnelltest,FALSE,FALSE,2099,4929,NA,NA,1049.5,1232.25,298,349.89,NA,NA,596,1399.56,78.75,80.91,7,13,,0
CH07,202231,596,454,142,173395,1,100,76.2,2.4000000000000057,17.1,37.4,352181,169.23,49234.63,-319,-90.58,0,-34.9,COVID19Test,2023-11-28_06-00-38,isoweek,2022-31,TRUE,Antigen_Schnelltest,FALSE,FALSE,1511,4161,NA,NA,755.5,1040.25,214.52,295.37,NA,NA,429.04,1181.49,74.72,79.74,7,13,,0
CH07,202232,515,380,135,173910,1,100,73.8,-2.4000000000000057,17.2,37.5,352181,146.23,49380.86,-81,-23,0,-13.6,COVID19Test,2023-11-28_06-00-38,isoweek,2022-32,TRUE,Antigen_Schnelltest,FALSE,FALSE,1111,3210,NA,NA,555.5,802.5,157.73,227.87,NA,NA,315.46,911.46,75.07,77.48,7,13,,0
CH07,202233,456,306,150,174366,1,100,67.1,-6.700000000000003,17.4,35.3,352181,129.48,49510.34,-59,-16.75,0,-11.5,COVID19Test,2023-11-28_06-00-38,isoweek,2022-33,TRUE,Antigen_Schnelltest,FALSE,FALSE,971,2482,NA,NA,485.5,620.5,137.86,176.19,NA,NA,275.71,704.75,70.65,73.13,7,13,,0
CH07,202234,488,328,160,174854,1,100,67.2,0.10000000000000853,17.5,33.6,352181,138.57,49648.9,32,9.09,0,7,COVID19Test,2023-11-28_06-00-38,isoweek,2022-34,TRUE,Antigen_Schnelltest,FALSE,FALSE,944,2055,NA,NA,472,513.75,134.02,145.88,NA,NA,268.04,583.51,67.16,71.44,7,13,,0
CH07,202235,488,334,154,175342,1,100,68.4,1.2000000000000028,17.6,33.9,352181,138.57,49787.47,0,0,0,0,COVID19Test,2023-11-28_06-00-38,isoweek,2022-35,TRUE,Antigen_Schnelltest,FALSE,FALSE,976,1947,NA,NA,488,486.75,138.57,138.21,NA,NA,277.13,552.84,67.83,69.23,7,13,,0
CH07,202236,465,298,167,175807,1,100,64.1,-4.300000000000011,17.8,33.2,352181,132.03,49919.5,-23,-6.54,0,-4.7,COVID19Test,2023-11-28_06-00-38,isoweek,2022-36,TRUE,Antigen_Schnelltest,FALSE,FALSE,953,1897,NA,NA,476.5,474.25,135.3,134.66,NA,NA,270.6,538.64,66.32,66.74,7,13,,0
CH07,202237,501,295,206,176308,1,100,58.9,-5.199999999999996,17.9,30.7,352181,142.26,50061.76,36,10.23,0,7.7,COVID19Test,2023-11-28_06-00-38,isoweek,2022-37,TRUE,Antigen_Schnelltest,FALSE,FALSE,966,1942,NA,NA,483,485.5,137.15,137.86,NA,NA,274.29,551.42,61.39,64.62,7,13,,0
CH07,202238,567,380,187,176875,1,100,67,8.100000000000001,18,31.6,352181,161,50222.75,66,18.74,0,13.2,COVID19Test,2023-11-28_06-00-38,isoweek,2022-38,TRUE,Antigen_Schnelltest,FALSE,FALSE,1068,2021,NA,NA,534,505.25,151.63,143.46,NA,NA,303.25,573.85,63.2,64.67,7,13,,0
CH07,202239,981,733,248,177856,1,100,74.7,7.700000000000003,18.3,35.9,352181,278.55,50501.3,414,117.55,0,73,COVID19Test,2023-11-28_06-00-38,isoweek,2022-39,TRUE,Antigen_Schnelltest,FALSE,FALSE,1548,2514,NA,NA,774,628.5,219.77,178.46,NA,NA,439.55,713.84,71.9,67.86,7,13,,0
CH07,202240,1822,1447,375,179678,1,100,79.4,4.700000000000003,19,38.9,352181,517.35,51018.65,841,238.8,0,85.7,COVID19Test,2023-11-28_06-00-38,isoweek,2022-40,TRUE,Antigen_Schnelltest,FALSE,FALSE,2803,3871,NA,NA,1401.5,967.75,397.95,274.79,NA,NA,795.9,1099.15,77.77,73.75,7,13,,0
CH07,202241,1950,1540,410,181628,1,100,79,-0.4000000000000057,19.6,39.6,352181,553.69,51572.34,128,36.34,0,7,COVID19Test,2023-11-28_06-00-38,isoweek,2022-41,TRUE,Antigen_Schnelltest,FALSE,FALSE,3772,5320,NA,NA,1886,1330,535.52,377.65,NA,NA,1071.04,1510.59,79.19,77.07,7,13,,0
CH07,202242,1684,1251,433,183312,1,100,74.3,-4.700000000000003,20.1,38.4,352181,478.16,52050.51,-266,-75.53,0,-13.6,COVID19Test,2023-11-28_06-00-38,isoweek,2022-42,TRUE,Antigen_Schnelltest,FALSE,FALSE,3634,6437,NA,NA,1817,1609.25,515.93,456.94,NA,NA,1031.86,1827.75,76.8,77.23,7,13,,0
CH07,202243,1120,826,294,184432,1,100,73.8,-0.5,20.4,37,352181,318.02,52368.53,-564,-160.14,0,-33.5,COVID19Test,2023-11-28_06-00-38,isoweek,2022-43,TRUE,Antigen_Schnelltest,FALSE,FALSE,2804,6576,NA,NA,1402,1644,398.09,466.81,NA,NA,796.18,1867.22,74.07,77.01,7,13,,0
CH07,202244,701,515,186,185133,1,100,73.5,-0.29999999999999716,20.6,36.8,352181,199.05,52567.57,-419,-118.97,0,-37.4,COVID19Test,2023-11-28_06-00-38,isoweek,2022-44,TRUE,Antigen_Schnelltest,FALSE,FALSE,1821,5455,NA,NA,910.5,1363.75,258.53,387.23,NA,NA,517.06,1548.92,73.64,75.75,7,13,,0
CH07,202245,868,576,292,186001,1,100,66.4,-7.099999999999994,20.8,34.8,352181,246.46,52814.04,167,47.41,0,23.8,COVID19Test,2023-11-28_06-00-38,isoweek,2022-45,TRUE,Antigen_Schnelltest,FALSE,FALSE,1569,4373,NA,NA,784.5,1093.25,222.75,310.42,NA,NA,445.51,1241.69,69.53,72.44,7,13,,0
CH07,202246,930,632,298,186931,1,100,68,1.5999999999999943,21.1,33.6,352181,264.07,53078.1,62,17.61,0,7.1,COVID19Test,2023-11-28_06-00-38,isoweek,2022-46,TRUE,Antigen_Schnelltest,FALSE,FALSE,1798,3619,NA,NA,899,904.75,255.27,256.9,NA,NA,510.53,1027.6,67.19,70.43,7,13,,0
CH07,202247,1008,680,328,187939,1,100,67.5,-0.5,21.3,33.8,352181,286.22,53364.32,78,22.15,0,8.4,COVID19Test,2023-11-28_06-00-38,isoweek,2022-47,TRUE,Antigen_Schnelltest,FALSE,FALSE,1938,3507,NA,NA,969,876.75,275.14,248.95,NA,NA,550.29,995.79,67.7,68.52,7,13,,0
CH07,202248,1056,727,329,188995,1,100,68.8,1.2999999999999972,21.6,34.1,352181,299.85,53664.17,48,13.63,0,4.8,COVID19Test,2023-11-28_06-00-38,isoweek,2022-48,TRUE,Antigen_Schnelltest,FALSE,FALSE,2064,3862,NA,NA,1032,965.5,293.03,274.15,NA,NA,586.06,1096.6,68.17,67.71,7,13,,0
CH07,202249,866,592,274,189861,1,100,68.4,-0.3999999999999915,21.8,34.3,352181,245.9,53910.06,-190,-53.95,0,-18,COVID19Test,2023-11-28_06-00-38,isoweek,2022-49,TRUE,Antigen_Schnelltest,FALSE,FALSE,1922,3860,NA,NA,961,965,272.87,274.01,NA,NA,545.74,1096.03,68.63,68.16,7,13,,0
CH07,202250,814,515,299,190675,1,100,63.3,-5.1000000000000085,22,32.9,352181,231.13,54141.19,-52,-14.77,0,-6,COVID19Test,2023-11-28_06-00-38,isoweek,2022-50,TRUE,Antigen_Schnelltest,FALSE,FALSE,1680,3744,NA,NA,840,936,238.51,265.77,NA,NA,477.03,1063.09,65.89,67.15,7,13,,0
CH07,202251,700,440,260,191375,1,100,62.9,-0.3999999999999986,22.1,31.5,352181,198.76,54339.96,-114,-32.37,0,-14,COVID19Test,2023-11-28_06-00-38,isoweek,2022-51,TRUE,Antigen_Schnelltest,FALSE,FALSE,1514,3436,NA,NA,757,859,214.95,243.91,NA,NA,429.89,975.63,63.08,66.18,7,13,,0
CH07,202252,405,264,141,191780,1,100,65.2,2.3000000000000043,22.2,31.9,352181,115,54454.95,-295,-83.76,0,-42.1,COVID19Test,2023-11-28_06-00-38,isoweek,2022-52,TRUE,Antigen_Schnelltest,FALSE,FALSE,1105,2785,NA,NA,552.5,696.25,156.88,197.7,NA,NA,313.76,790.79,63.71,65.03,7,13,,0
CH07,202301,121,86,35,191901,1,100,71.1,5.8999999999999915,22.3,33.3,352181,34.36,54489.31,-284,-80.64,0,-70.1,COVID19Test,2023-11-28_06-00-38,isoweek,2023-01,TRUE,Antigen_Schnelltest,FALSE,FALSE,526,2040,NA,NA,263,510,74.68,144.81,NA,NA,149.36,579.25,66.54,63.97,7,13,,0
CH07,202302,84,35,49,191985,1,100,41.7,-29.39999999999999,22.3,29.5,352181,23.85,54513.16,-37,-10.51,0,-30.6,COVID19Test,2023-11-28_06-00-38,isoweek,2023-02,TRUE,Antigen_Schnelltest,FALSE,FALSE,205,1310,NA,NA,102.5,327.5,29.1,92.99,NA,NA,58.21,371.97,59.02,62.98,7,13,,0
CH07,202303,44,21,23,192029,1,100,47.7,6,22.3,21.9,352181,12.49,54525.66,-40,-11.36,0,-47.6,COVID19Test,2023-11-28_06-00-38,isoweek,2023-03,TRUE,Antigen_Schnelltest,FALSE,FALSE,128,654,NA,NA,64,163.5,18.17,46.42,NA,NA,36.34,185.7,43.75,62.08,7,13,,0
CH07,202304,29,23,6,192058,1,100,79.3,31.599999999999994,22.3,30.1,352181,8.23,54533.89,-15,-4.26,0,-34.1,COVID19Test,2023-11-28_06-00-38,isoweek,2023-04,TRUE,Antigen_Schnelltest,FALSE,FALSE,73,278,NA,NA,36.5,69.5,10.36,19.73,NA,NA,20.73,78.94,60.27,59.35,7,13,,0
CH07,202305,28,14,14,192086,1,100,50,-29.299999999999997,22.3,32.5,352181,7.95,54541.84,-1,-0.28,0,-3.4,COVID19Test,2023-11-28_06-00-38,isoweek,2023-05,TRUE,Antigen_Schnelltest,FALSE,FALSE,57,185,NA,NA,28.5,46.25,8.09,13.13,NA,NA,16.18,52.53,64.91,50.27,7,13,,0
CH07,202306,26,18,8,192112,1,100,69.2,19.200000000000003,22.3,29.6,352181,7.38,54549.22,-2,-0.57,0,-7.1,COVID19Test,2023-11-28_06-00-38,isoweek,2023-06,TRUE,Antigen_Schnelltest,FALSE,FALSE,54,127,NA,NA,27,31.75,7.67,9.02,NA,NA,15.33,36.06,59.26,59.84,7,13,,0
CH07,202307,38,25,13,192150,1,100,65.8,-3.4000000000000057,22.3,33.6,352181,10.79,54560.01,12,3.41,0,46.2,COVID19Test,2023-11-28_06-00-38,isoweek,2023-07,TRUE,Antigen_Schnelltest,FALSE,FALSE,64,121,NA,NA,32,30.25,9.09,8.59,NA,NA,18.17,34.36,67.19,66.12,7,13,,0
CH07,202308,28,16,12,192178,1,100,57.1,-8.699999999999996,22.3,31.1,352181,7.95,54567.96,-10,-2.84,0,-26.3,COVID19Test,2023-11-28_06-00-38,isoweek,2023-08,TRUE,Antigen_Schnelltest,FALSE,FALSE,66,120,NA,NA,33,30,9.37,8.52,NA,NA,18.74,34.07,62.12,60.83,7,13,,0
CH07,202309,51,40,11,192229,1,100,78.4,21.300000000000004,22.3,35.4,352181,14.48,54582.44,23,6.53,0,82.1,COVID19Test,2023-11-28_06-00-38,isoweek,2023-09,TRUE,Antigen_Schnelltest,FALSE,FALSE,79,143,NA,NA,39.5,35.75,11.22,10.15,NA,NA,22.43,40.6,70.89,69.23,7,13,,0
CH07,202310,34,26,8,192263,1,100,76.5,-1.9000000000000057,22.3,38.8,352181,9.65,54592.1,-17,-4.83,0,-33.3,COVID19Test,2023-11-28_06-00-38,isoweek,2023-10,TRUE,Antigen_Schnelltest,FALSE,FALSE,85,151,NA,NA,42.5,37.75,12.07,10.72,NA,NA,24.14,42.88,77.65,70.86,7,13,,0
CH07,202311,42,32,10,192305,1,100,76.2,-0.29999999999999716,22.3,38.2,352181,11.93,54604.02,8,2.28,0,23.5,COVID19Test,2023-11-28_06-00-38,isoweek,2023-11,TRUE,Antigen_Schnelltest,FALSE,FALSE,76,155,NA,NA,38,38.75,10.79,11,NA,NA,21.58,44.01,76.32,73.55,7,13,,0
CH07,202312,32,26,6,192337,1,100,81.2,5,22.4,39.2,352181,9.09,54613.11,-10,-2.84,0,-23.8,COVID19Test,2023-11-28_06-00-38,isoweek,2023-12,TRUE,Antigen_Schnelltest,FALSE,FALSE,74,159,NA,NA,37,39.75,10.51,11.29,NA,NA,21.01,45.15,78.38,77.99,7,13,,0
CH07,202313,29,16,13,192366,1,100,55.2,-26,22.4,34.4,352181,8.23,54621.35,-3,-0.86,0,-9.4,COVID19Test,2023-11-28_06-00-38,isoweek,2023-13,TRUE,Antigen_Schnelltest,FALSE,FALSE,61,137,NA,NA,30.5,34.25,8.66,9.73,NA,NA,17.32,38.9,68.85,72.99,7,13,,0
CH07,202314,18,11,7,192384,1,100,61.1,5.899999999999999,22.4,28.7,352181,5.11,54626.46,-11,-3.12,0,-37.9,COVID19Test,2023-11-28_06-00-38,isoweek,2023-14,TRUE,Antigen_Schnelltest,FALSE,FALSE,47,121,NA,NA,23.5,30.25,6.67,8.59,NA,NA,13.35,34.36,57.45,70.25,7,13,,0
CH07,202315,14,11,3,192398,1,100,78.6,17.499999999999993,22.4,34.4,352181,3.98,54630.43,-4,-1.13,0,-22.2,COVID19Test,2023-11-28_06-00-38,isoweek,2023-15,TRUE,Antigen_Schnelltest,FALSE,FALSE,32,93,NA,NA,16,23.25,4.54,6.6,NA,NA,9.09,26.41,68.75,68.82,7,13,,0
CH07,202316,16,12,4,192414,1,100,75,-3.5999999999999943,22.4,38.3,352181,4.54,54634.97,2,0.56,0,14.3,COVID19Test,2023-11-28_06-00-38,isoweek,2023-16,TRUE,Antigen_Schnelltest,FALSE,FALSE,30,77,NA,NA,15,19.25,4.26,5.47,NA,NA,8.52,21.86,76.67,64.94,7,13,,0
CH07,202317,13,6,7,192427,1,100,46.2,-28.799999999999997,22.4,31,352181,3.69,54638.67,-3,-0.85,0,-18.8,COVID19Test,2023-11-28_06-00-38,isoweek,2023-17,TRUE,Antigen_Schnelltest,FALSE,FALSE,29,61,NA,NA,14.5,15.25,4.12,4.33,NA,NA,8.23,17.32,62.07,65.57,7,13,,0
CH07,202318,8,5,3,192435,1,100,62.5,16.299999999999997,22.4,26.2,352181,2.27,54640.94,-5,-1.42,0,-38.5,COVID19Test,2023-11-28_06-00-38,isoweek,2023-18,TRUE,Antigen_Schnelltest,FALSE,FALSE,21,51,NA,NA,10.5,12.75,2.98,3.62,NA,NA,5.96,14.48,52.38,66.67,7,13,,0
CH07,202319,13,8,5,192448,1,100,61.5,-1,22.4,31,352181,3.69,54644.63,5,1.42,0,62.5,COVID19Test,2023-11-28_06-00-38,isoweek,2023-19,TRUE,Antigen_Schnelltest,FALSE,FALSE,21,50,NA,NA,10.5,12.5,2.98,3.55,NA,NA,5.96,14.2,61.9,62,7,13,,0
CH07,202320,7,5,2,192455,1,100,71.4,9.900000000000006,22.4,32.5,352181,1.99,54646.62,-6,-1.7,0,-46.2,COVID19Test,2023-11-28_06-00-38,isoweek,2023-20,TRUE,Antigen_Schnelltest,FALSE,FALSE,20,41,NA,NA,10,10.25,2.84,2.91,NA,NA,5.68,11.64,65,58.54,7,13,,0
CH07,202321,12,5,7,192467,1,100,41.7,-29.700000000000003,22.4,26.3,352181,3.41,54650.02,5,1.42,0,71.4,COVID19Test,2023-11-28_06-00-38,isoweek,2023-21,TRUE,Antigen_Schnelltest,FALSE,FALSE,19,40,NA,NA,9.5,10,2.7,2.84,NA,NA,5.39,11.36,52.63,57.5,7,13,,0
CH07,202322,2,1,1,192469,1,100,50,8.299999999999997,22.4,21.4,352181,0.57,54650.59,-10,-2.84,0,-83.3,COVID19Test,2023-11-28_06-00-38,isoweek,2023-22,TRUE,Antigen_Schnelltest,FALSE,FALSE,14,34,NA,NA,7,8.5,1.99,2.41,NA,NA,3.98,9.65,42.86,55.88,7,13,,0
CH07,202323,5,2,3,192474,1,100,40,-10,22.4,21.4,352181,1.42,54652.01,3,0.85,0,150,COVID19Test,2023-11-28_06-00-38,isoweek,2023-23,TRUE,Antigen_Schnelltest,FALSE,FALSE,7,26,NA,NA,3.5,6.5,0.99,1.85,NA,NA,1.99,7.38,42.86,50,7,13,,0
CH07,202324,2,0,2,192476,1,100,0,-40,22.4,14.3,352181,0.57,54652.58,-3,-0.85,0,-60,COVID19Test,2023-11-28_06-00-38,isoweek,2023-24,TRUE,Antigen_Schnelltest,FALSE,FALSE,7,21,NA,NA,3.5,5.25,0.99,1.49,NA,NA,1.99,5.96,28.57,38.1,7,13,,0
CH07,202325,2,1,1,192478,1,100,50,50,22.4,12.5,352181,0.57,54653.15,0,0,0,0,COVID19Test,2023-11-28_06-00-38,isoweek,2023-25,TRUE,Antigen_Schnelltest,FALSE,FALSE,4,11,NA,NA,2,2.75,0.57,0.78,NA,NA,1.14,3.12,25,36.36,7,13,,0
CH07,202326,2,2,0,192480,1,100,100,50,22.4,37.5,352181,0.57,54653.71,0,0,0,0,COVID19Test,2023-11-28_06-00-38,isoweek,2023-26,TRUE,Antigen_Schnelltest,FALSE,FALSE,4,11,NA,NA,2,2.75,0.57,0.78,NA,NA,1.14,3.12,75,45.45,7,13,,0
CH07,202327,2,2,0,192482,1,100,100,0,22.4,50,352181,0.57,54654.28,0,0,0,0,COVID19Test,2023-11-28_06-00-38,isoweek,2023-27,TRUE,Antigen_Schnelltest,FALSE,FALSE,4,8,NA,NA,2,2,0.57,0.57,NA,NA,1.14,2.27,100,62.5,7,13,,0
CH07,202328,2,2,0,192484,1,100,100,0,22.4,50,352181,0.57,54654.85,0,0,0,0,COVID19Test,2023-11-28_06-00-38,isoweek,2023-28,TRUE,Antigen_Schnelltest,FALSE,FALSE,4,8,NA,NA,2,2,0.57,0.57,NA,NA,1.14,2.27,100,87.5,7,13,,0
CH07,202329,2,1,1,192486,1,100,50,-50,22.4,37.5,352181,0.57,54655.42,0,0,0,0,COVID19Test,2023-11-28_06-00-38,isoweek,2023-29,TRUE,Antigen_Schnelltest,FALSE,FALSE,4,8,NA,NA,2,2,0.57,0.57,NA,NA,1.14,2.27,75,87.5,7,13,,0
CH07,202330,1,1,0,192487,1,100,100,50,22.4,33.3,352181,0.28,54655.7,-1,-0.29,0,-50,COVID19Test,2023-11-28_06-00-38,isoweek,2023-30,TRUE,Antigen_Schnelltest,FALSE,FALSE,3,7,NA,NA,1.5,1.75,0.43,0.5,NA,NA,0.85,1.99,66.67,85.71,7,13,,0
CH07,202331,2,2,0,192489,1,100,100,0,22.4,50,352181,0.57,54656.27,1,0.29,0,100,COVID19Test,2023-11-28_06-00-38,isoweek,2023-31,TRUE,Antigen_Schnelltest,FALSE,FALSE,3,7,NA,NA,1.5,1.75,0.43,0.5,NA,NA,0.85,1.99,100,85.71,7,13,,0
CH07,202332,5,2,3,192494,1,100,40,-60,22.4,28.6,352181,1.42,54657.69,3,0.85,0,150,COVID19Test,2023-11-28_06-00-38,isoweek,2023-32,TRUE,Antigen_Schnelltest,FALSE,FALSE,7,10,NA,NA,3.5,2.5,0.99,0.71,NA,NA,1.99,2.84,57.14,60,7,13,,0
CH07,202333,9,8,1,192503,1,100,88.9,48.900000000000006,22.4,35.7,352181,2.56,54660.25,4,1.14,0,80,COVID19Test,2023-11-28_06-00-38,isoweek,2023-33,TRUE,Antigen_Schnelltest,FALSE,FALSE,14,17,NA,NA,7,4.25,1.99,1.21,NA,NA,3.98,4.83,71.43,76.47,7,13,,0
CH07,202334,9,8,1,192512,1,100,88.9,0,22.4,44.4,352181,2.56,54662.8,0,0,0,0,COVID19Test,2023-11-28_06-00-38,isoweek,2023-34,TRUE,Antigen_Schnelltest,FALSE,FALSE,18,25,NA,NA,9,6.25,2.56,1.77,NA,NA,5.11,7.1,88.89,80,7,13,,0
CH07,202335,6,5,1,192518,1,100,83.3,-5.6000000000000085,22.4,43.3,352181,1.7,54664.5,-3,-0.86,0,-33.3,COVID19Test,2023-11-28_06-00-38,isoweek,2023-35,TRUE,Antigen_Schnelltest,FALSE,FALSE,15,29,NA,NA,7.5,7.25,2.13,2.06,NA,NA,4.26,8.23,86.67,79.31,7,13,,0
CH07,202336,7,5,2,192525,1,100,71.4,-11.899999999999991,22.4,38.5,352181,1.99,54666.49,1,0.29,0,16.7,COVID19Test,2023-11-28_06-00-38,isoweek,2023-36,TRUE,Antigen_Schnelltest,FALSE,FALSE,13,31,NA,NA,6.5,7.75,1.85,2.2,NA,NA,3.69,8.8,76.92,83.87,7,13,,0
CH07,202337,7,4,3,192532,1,100,57.1,-14.300000000000004,22.4,32.1,352181,1.99,54668.48,0,0,0,0,COVID19Test,2023-11-28_06-00-38,isoweek,2023-37,TRUE,Antigen_Schnelltest,FALSE,FALSE,14,29,NA,NA,7,7.25,1.99,2.06,NA,NA,3.98,8.23,64.29,75.86,7,13,,0
CH07,202338,2,0,2,192534,1,100,0,-57.1,22.4,22.2,352181,0.57,54669.05,-5,-1.42,0,-71.4,COVID19Test,2023-11-28_06-00-38,isoweek,2023-38,TRUE,Antigen_Schnelltest,FALSE,FALSE,9,22,NA,NA,4.5,5.5,1.28,1.56,NA,NA,2.56,6.25,44.44,63.64,7,13,,0
CH07,202339,9,5,4,192543,1,100,55.6,55.6,22.4,22.7,352181,2.56,54671.6,7,1.99,0,350,COVID19Test,2023-11-28_06-00-38,isoweek,2023-39,TRUE,Antigen_Schnelltest,FALSE,FALSE,11,25,NA,NA,5.5,6.25,1.56,1.77,NA,NA,3.12,7.1,45.45,56,7,13,,0
CH07,202340,7,6,1,192550,1,100,85.7,30.1,22.4,34.4,352181,1.99,54673.59,-2,-0.57,0,-22.2,COVID19Test,2023-11-28_06-00-38,isoweek,2023-40,TRUE,Antigen_Schnelltest,FALSE,FALSE,16,25,NA,NA,8,6.25,2.27,1.77,NA,NA,4.54,7.1,68.75,60,7,13,,0
