date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-02-03,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-04,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-05,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-06,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-07,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-08,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-09,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-10,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-11,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-12,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-13,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-14,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-15,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-16,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-17,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-18,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-19,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-20,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-21,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-22,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-23,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-24,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-25,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-26,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-27,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-28,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-01,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-02,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-03,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-04,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-05,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-06,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-07,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-08,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-09,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-10,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-11,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-12,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-13,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-14,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-15,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-16,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-17,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-18,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-19,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-20,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-21,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-22,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-23,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-24,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-25,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-26,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-27,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-28,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-29,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-30,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-31,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-01,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-02,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-03,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-04,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-05,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-06,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-07,johnson_johnson,fully_vaccinated,0,0,2,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-08,johnson_johnson,fully_vaccinated,0,0,3,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-09,johnson_johnson,fully_vaccinated,0,0,3,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-10,johnson_johnson,fully_vaccinated,0,0,3,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-11,johnson_johnson,fully_vaccinated,0,0,3,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-12,johnson_johnson,fully_vaccinated,0,0,3,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-13,johnson_johnson,fully_vaccinated,0,0,3,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-14,johnson_johnson,fully_vaccinated,0,0,3,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-15,johnson_johnson,fully_vaccinated,0,0,3,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-16,johnson_johnson,fully_vaccinated,0,0,3,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-17,johnson_johnson,fully_vaccinated,0,0,3,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-18,johnson_johnson,fully_vaccinated,0,0,3,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-19,johnson_johnson,fully_vaccinated,0,0,3,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-20,johnson_johnson,fully_vaccinated,0,0,3,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-21,johnson_johnson,fully_vaccinated,0,0,3,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-22,johnson_johnson,fully_vaccinated,0,0,4,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-23,johnson_johnson,fully_vaccinated,0,0,4,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-24,johnson_johnson,fully_vaccinated,0,0,4,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-25,johnson_johnson,fully_vaccinated,0,0,4,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-26,johnson_johnson,fully_vaccinated,0,0,4,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-27,johnson_johnson,fully_vaccinated,0,0,4,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-28,johnson_johnson,fully_vaccinated,0,0,4,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-29,johnson_johnson,fully_vaccinated,0,0,4,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-30,johnson_johnson,fully_vaccinated,0,0,4,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-01,johnson_johnson,fully_vaccinated,0,0,4,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-02,johnson_johnson,fully_vaccinated,0,0,4,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-03,johnson_johnson,fully_vaccinated,0,0,4,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-04,johnson_johnson,fully_vaccinated,0,0,4,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-05,johnson_johnson,fully_vaccinated,0,0,4,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-06,johnson_johnson,fully_vaccinated,0,0,5,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-07,johnson_johnson,fully_vaccinated,0,0,5,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-08,johnson_johnson,fully_vaccinated,0,0,5,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-09,johnson_johnson,fully_vaccinated,0,0,5,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-10,johnson_johnson,fully_vaccinated,0,0,5,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-11,johnson_johnson,fully_vaccinated,0,0,5,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-12,johnson_johnson,fully_vaccinated,0,0,5,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-13,johnson_johnson,fully_vaccinated,0,0,5,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-14,johnson_johnson,fully_vaccinated,0,0,5,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-15,johnson_johnson,fully_vaccinated,0,0,5,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-16,johnson_johnson,fully_vaccinated,0,0,5,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-17,johnson_johnson,fully_vaccinated,0,0,5,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-18,johnson_johnson,fully_vaccinated,0,0,5,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-19,johnson_johnson,fully_vaccinated,0,0,5,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-20,johnson_johnson,fully_vaccinated,0,0,5,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-21,johnson_johnson,fully_vaccinated,0,0,6,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-22,johnson_johnson,fully_vaccinated,0,0,7,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-23,johnson_johnson,fully_vaccinated,0,0,7,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-24,johnson_johnson,fully_vaccinated,0,0,7,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-25,johnson_johnson,fully_vaccinated,0,0,7,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-26,johnson_johnson,fully_vaccinated,0,0,7,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-27,johnson_johnson,fully_vaccinated,0,0,7,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-28,johnson_johnson,fully_vaccinated,0,0,8,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-29,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-30,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-31,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-01,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-02,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-03,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-04,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-05,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-06,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-07,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-08,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-09,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-10,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-11,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-12,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-13,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-14,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-15,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-16,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-17,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-18,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-19,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-20,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-21,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-22,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-23,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-24,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-25,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-26,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-27,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-28,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-06-29,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-06-30,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-01,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-02,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-03,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-04,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-05,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-06,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-07,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-08,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-09,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-10,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-11,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-12,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-13,johnson_johnson,fully_vaccinated,0,0,9,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-14,johnson_johnson,fully_vaccinated,0,0,11,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-15,johnson_johnson,fully_vaccinated,0,0,11,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-16,johnson_johnson,fully_vaccinated,0,0,11,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-17,johnson_johnson,fully_vaccinated,0,0,11,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-18,johnson_johnson,fully_vaccinated,0,0,11,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-19,johnson_johnson,fully_vaccinated,0,0,11,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-20,johnson_johnson,fully_vaccinated,0,0,11,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-21,johnson_johnson,fully_vaccinated,0,0,11,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-22,johnson_johnson,fully_vaccinated,0,0,11,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-23,johnson_johnson,fully_vaccinated,0,0,11,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-24,johnson_johnson,fully_vaccinated,0,0,11,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-25,johnson_johnson,fully_vaccinated,0,0,11,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-26,johnson_johnson,fully_vaccinated,0,0,11,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
