date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-03-18,pfizer_biontech,fully_vaccinated,1,12,230492,0.43,NA,0.43,0.19,33.33,15.38,11.19,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-03-19,pfizer_biontech,fully_vaccinated,1,13,235493,0.42,NA,0.43,0.18,25,15.85,15.48,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-03-20,pfizer_biontech,fully_vaccinated,0,13,236642,0,NA,0.57,0.24,0,15.12,20.24,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-03-21,pfizer_biontech,fully_vaccinated,0,13,236922,0,NA,0.57,0.24,0,14.77,20.24,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-03-22,pfizer_biontech,fully_vaccinated,1,14,241381,0.41,NA,0.57,0.24,50,15.56,29.76,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-03-23,pfizer_biontech,fully_vaccinated,1,15,247821,0.4,NA,0.43,0.17,33.33,16.13,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-03-24,pfizer_biontech,fully_vaccinated,0,15,254519,0,NA,0.43,0.17,0,15.96,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-03-25,pfizer_biontech,fully_vaccinated,1,16,260487,0.38,NA,0.43,0.17,100,16.84,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-03-26,pfizer_biontech,fully_vaccinated,0,16,267225,0,NA,0.57,0.21,NA,16.84,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-03-27,pfizer_biontech,fully_vaccinated,0,16,268732,0,NA,0.43,0.16,0,16.49,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-03-28,pfizer_biontech,fully_vaccinated,0,16,268936,0,NA,0.43,0.16,0,16.16,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-03-29,pfizer_biontech,fully_vaccinated,2,18,275882,0.72,NA,0.43,0.16,66.67,17.65,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-03-30,pfizer_biontech,fully_vaccinated,0,18,284472,0,NA,0.57,0.2,0,17.31,17.86,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-03-31,pfizer_biontech,fully_vaccinated,0,18,293132,0,NA,0.57,0.19,0,16.67,17.86,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-01,pfizer_biontech,fully_vaccinated,1,19,303154,0.33,NA,0.57,0.19,33.33,17.12,17.86,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-02,pfizer_biontech,fully_vaccinated,1,20,306094,0.33,NA,0.43,0.14,25,17.39,13.09,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-03,pfizer_biontech,fully_vaccinated,0,20,307598,0,NA,0.43,0.14,0,16.67,13.09,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-04,pfizer_biontech,fully_vaccinated,0,20,308261,0,NA,0.43,0.14,0,16.39,13.09,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-05,pfizer_biontech,fully_vaccinated,1,21,310138,0.32,NA,0.29,0.09,33.33,16.8,8.33,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-06,pfizer_biontech,fully_vaccinated,0,21,322813,0,NA,0.43,0.13,0,16.41,10.48,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-07,pfizer_biontech,fully_vaccinated,0,21,336724,0,NA,0.43,0.13,0,16.15,10.48,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-08,pfizer_biontech,fully_vaccinated,0,21,350884,0,NA,0.71,0.2,0,15.22,16.19,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-09,pfizer_biontech,fully_vaccinated,2,23,361758,0.55,NA,0.71,0.2,40,16.08,15,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-10,pfizer_biontech,fully_vaccinated,0,23,363758,0,NA,1,0.27,0,15.97,24.52,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-11,pfizer_biontech,fully_vaccinated,2,25,364860,0.55,NA,1,0.27,40,16.78,24.52,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-12,pfizer_biontech,fully_vaccinated,1,26,373801,0.27,NA,1.14,0.3,25,16.99,26.91,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-13,pfizer_biontech,fully_vaccinated,2,28,385300,0.52,NA,0.86,0.22,66.67,17.95,21.19,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-14,pfizer_biontech,fully_vaccinated,0,28,397097,0,NA,1.14,0.29,0,17.83,30.72,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-15,pfizer_biontech,fully_vaccinated,1,29,408324,0.24,NA,1,0.24,16.67,17.79,39.29,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-16,pfizer_biontech,fully_vaccinated,0,29,418989,0,NA,1.29,0.31,0,16.86,41.84,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-17,pfizer_biontech,fully_vaccinated,2,31,420871,0.48,NA,1,0.24,66.67,17.71,32.31,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-18,pfizer_biontech,fully_vaccinated,1,32,421772,0.24,NA,1,0.24,100,18.18,32.31,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-19,pfizer_biontech,fully_vaccinated,3,35,432233,0.69,NA,1,0.23,42.86,19.13,34.69,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-20,pfizer_biontech,fully_vaccinated,0,35,443188,0,NA,1.29,0.29,0,18.82,41.84,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-21,pfizer_biontech,fully_vaccinated,0,35,453413,0,NA,1,0.22,0,18.62,32.31,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-22,pfizer_biontech,fully_vaccinated,1,36,462693,0.22,NA,0.86,0.19,33.33,18.85,18.03,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-23,pfizer_biontech,fully_vaccinated,2,38,471018,0.42,NA,0.71,0.15,50,19.49,15.99,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-24,pfizer_biontech,fully_vaccinated,0,38,472779,0,NA,0.71,0.15,0,19.39,15.99,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-25,pfizer_biontech,fully_vaccinated,0,38,474817,0,NA,0.71,0.15,0,19,15.99,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-26,pfizer_biontech,fully_vaccinated,2,40,480780,0.42,NA,0.86,0.18,28.57,19.32,16.94,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-27,pfizer_biontech,fully_vaccinated,0,40,488158,0,NA,0.57,0.12,0,18.96,9.8,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-28,pfizer_biontech,fully_vaccinated,0,40,495333,0,NA,0.71,0.14,0,18.43,14.56,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-29,pfizer_biontech,fully_vaccinated,2,42,503570,0.4,NA,0.86,0.17,40,18.92,21.7,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-04-30,pfizer_biontech,fully_vaccinated,0,42,508005,0,NA,0.71,0.14,0,18.67,20.48,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-01,pfizer_biontech,fully_vaccinated,1,43,510626,0.2,NA,0.86,0.17,33.33,18.86,24.05,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-02,pfizer_biontech,fully_vaccinated,1,44,511241,0.2,NA,0.86,0.17,50,19.13,24.05,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-03,pfizer_biontech,fully_vaccinated,1,45,516577,0.19,NA,0.86,0.17,20,19.15,24.05,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-04,pfizer_biontech,fully_vaccinated,1,46,526443,0.19,NA,1,0.19,25,19.25,28.81,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-05,pfizer_biontech,fully_vaccinated,0,46,539069,0,NA,0.86,0.16,0,19.01,24.05,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-06,pfizer_biontech,fully_vaccinated,2,48,552725,0.36,NA,1,0.18,40,19.43,24.05,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-07,pfizer_biontech,fully_vaccinated,1,49,565638,0.18,NA,0.86,0.15,33.33,19.6,21.19,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-08,pfizer_biontech,fully_vaccinated,0,49,569599,0,NA,0.71,0.12,0,19.37,17.62,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-09,pfizer_biontech,fully_vaccinated,2,51,570956,0.35,NA,0.71,0.12,50,19.84,17.62,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-10,pfizer_biontech,fully_vaccinated,0,51,590166,0,NA,0.43,0.07,0,19.77,11.9,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-11,pfizer_biontech,fully_vaccinated,0,51,611655,0,NA,0.29,0.05,0,19.47,7.14,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-12,pfizer_biontech,fully_vaccinated,0,51,634445,0,NA,0.29,0.05,0,19.17,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-13,pfizer_biontech,fully_vaccinated,0,51,643669,0,NA,0,0,0,19.03,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-14,pfizer_biontech,fully_vaccinated,0,51,661001,0,NA,0.14,0.02,0,18.82,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-15,pfizer_biontech,fully_vaccinated,0,51,665006,0,NA,0.14,0.02,NA,18.82,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-16,pfizer_biontech,fully_vaccinated,0,51,667580,0,NA,0.14,0.02,0,18.61,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-17,pfizer_biontech,fully_vaccinated,1,52,690375,0.14,NA,0.14,0.02,20,18.64,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-18,pfizer_biontech,fully_vaccinated,0,52,715369,0,NA,0.29,0.04,0,18.37,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-19,pfizer_biontech,fully_vaccinated,0,52,739384,0,NA,0.43,0.06,0,18.25,20.71,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-20,pfizer_biontech,fully_vaccinated,0,52,763359,0,NA,0.43,0.06,0,18.18,20.71,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-21,pfizer_biontech,fully_vaccinated,1,53,785487,0.13,NA,0.43,0.05,25,18.28,25,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-22,pfizer_biontech,fully_vaccinated,1,54,791053,0.13,NA,0.57,0.07,100,18.56,28.57,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-23,pfizer_biontech,fully_vaccinated,0,54,792695,0,NA,0.57,0.07,0,18.49,28.57,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-24,pfizer_biontech,fully_vaccinated,1,55,803827,0.12,NA,0.71,0.09,50,18.71,32.14,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-25,pfizer_biontech,fully_vaccinated,1,56,831619,0.12,NA,1,0.12,25,18.79,42.86,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-26,pfizer_biontech,fully_vaccinated,0,56,859498,0,NA,0.86,0.1,0,18.73,28.57,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-27,pfizer_biontech,fully_vaccinated,1,57,883786,0.11,NA,1.14,0.13,25,18.81,38.1,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-28,pfizer_biontech,fully_vaccinated,3,60,908257,0.33,NA,1.14,0.13,100,19.61,34.52,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-29,pfizer_biontech,fully_vaccinated,0,60,918791,0,NA,1,0.11,0,19.54,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-30,pfizer_biontech,fully_vaccinated,2,62,923875,0.22,NA,1,0.11,66.67,20,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-05-31,pfizer_biontech,fully_vaccinated,1,63,950135,0.11,NA,0.86,0.09,25,20.06,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-01,pfizer_biontech,fully_vaccinated,0,63,976284,0,NA,0.71,0.07,NA,20.06,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-02,pfizer_biontech,fully_vaccinated,0,63,999226,0,NA,0.71,0.07,NA,20.06,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-03,pfizer_biontech,fully_vaccinated,0,63,1017311,0,NA,0.43,0.04,NA,20.06,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-04,pfizer_biontech,fully_vaccinated,2,65,1036148,0.19,NA,0.43,0.04,66.67,20.5,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-05,pfizer_biontech,fully_vaccinated,0,65,1048304,0,NA,0.57,0.05,0,20.31,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-06,pfizer_biontech,fully_vaccinated,0,65,1052602,0,NA,0.86,0.08,0,20.25,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-07,pfizer_biontech,fully_vaccinated,1,66,1068584,0.09,NA,1,0.09,50,20.43,35.71,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-08,pfizer_biontech,fully_vaccinated,1,67,1086138,0.09,NA,0.71,0.07,33.33,20.55,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-09,pfizer_biontech,fully_vaccinated,2,69,1102712,0.18,NA,0.71,0.06,50,20.91,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-10,pfizer_biontech,fully_vaccinated,1,70,1116102,0.09,NA,0.86,0.08,50,21.08,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-11,pfizer_biontech,fully_vaccinated,0,70,1130191,0,NA,0.71,0.06,NA,21.08,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-12,pfizer_biontech,fully_vaccinated,0,70,1140042,0,NA,0.57,0.05,0,21.02,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-13,pfizer_biontech,fully_vaccinated,1,71,1145225,0.09,NA,0.29,0.03,33.33,21.13,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-14,pfizer_biontech,fully_vaccinated,0,71,1156752,0,NA,0.14,0.01,0,20.88,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-15,pfizer_biontech,fully_vaccinated,0,71,1168898,0,NA,0.14,0.01,0,20.82,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-16,pfizer_biontech,fully_vaccinated,0,71,1179286,0,NA,0.14,0.01,0,20.76,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-17,pfizer_biontech,fully_vaccinated,0,71,1190643,0,NA,0,0,NA,20.76,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-18,pfizer_biontech,fully_vaccinated,0,71,1203014,0,NA,0.14,0.01,NA,20.76,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-19,pfizer_biontech,fully_vaccinated,0,71,1211668,0,NA,0.29,0.02,NA,20.76,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-20,pfizer_biontech,fully_vaccinated,0,71,1214870,0,NA,0.29,0.02,NA,20.76,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-21,pfizer_biontech,fully_vaccinated,1,72,1223918,0.08,NA,0.29,0.02,50,20.93,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-22,pfizer_biontech,fully_vaccinated,1,73,1233392,0.08,NA,0.43,0.03,100,21.16,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-23,pfizer_biontech,fully_vaccinated,0,73,1242094,0,NA,0.43,0.03,NA,21.16,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-24,pfizer_biontech,fully_vaccinated,0,73,1251104,0,NA,0.43,0.03,0,21.1,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-25,pfizer_biontech,fully_vaccinated,1,74,1261217,0.08,NA,0.29,0.02,100,21.33,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-26,pfizer_biontech,fully_vaccinated,0,74,1266838,0,NA,0.14,0.01,NA,21.33,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-27,pfizer_biontech,fully_vaccinated,0,74,1270853,0,NA,0.14,0.01,NA,21.33,NA,CHFL,COVID19Hosp,vaccine,limited,2022-11-17_06-08-21
2021-06-28,pfizer_biontech,fully_vaccinated,0,74,1279409,0,NA,0.14,0.01,0,21.2,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-06-29,pfizer_biontech,fully_vaccinated,0,74,1288598,0,NA,0.14,0.01,0,21.14,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-06-30,pfizer_biontech,fully_vaccinated,0,74,1296852,0,NA,0.14,0.01,0,21.08,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-01,pfizer_biontech,fully_vaccinated,0,74,1303725,0,NA,0.14,0.01,NA,21.08,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-02,pfizer_biontech,fully_vaccinated,1,75,1309743,0.08,NA,0.14,0.01,100,21.31,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-03,pfizer_biontech,fully_vaccinated,0,75,1314037,0,NA,0.14,0.01,NA,21.31,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-04,pfizer_biontech,fully_vaccinated,0,75,1316284,0,NA,0.14,0.01,0,21.25,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-05,pfizer_biontech,fully_vaccinated,0,75,1324873,0,NA,0.14,0.01,NA,21.25,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-06,pfizer_biontech,fully_vaccinated,0,75,1332947,0,NA,0,0,NA,21.25,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-07,pfizer_biontech,fully_vaccinated,0,75,1340682,0,NA,0,0,NA,21.25,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-08,pfizer_biontech,fully_vaccinated,0,75,1349123,0,NA,0,0,NA,21.25,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-09,pfizer_biontech,fully_vaccinated,0,75,1359600,0,NA,0,0,NA,21.25,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-10,pfizer_biontech,fully_vaccinated,0,75,1366646,0,NA,0.14,0.01,NA,21.25,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-11,pfizer_biontech,fully_vaccinated,0,75,1368488,0,NA,0.14,0.01,NA,21.25,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-12,pfizer_biontech,fully_vaccinated,0,75,1379633,0,NA,0.14,0.01,0,21.07,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-13,pfizer_biontech,fully_vaccinated,1,76,1389391,0.07,NA,0.14,0.01,50,21.23,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-14,pfizer_biontech,fully_vaccinated,0,76,1397786,0,NA,0.14,0.01,NA,21.23,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-15,pfizer_biontech,fully_vaccinated,0,76,1404544,0,NA,0.14,0.01,0,21.17,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-16,pfizer_biontech,fully_vaccinated,0,76,1412040,0,NA,0.57,0.04,0,21.11,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-17,pfizer_biontech,fully_vaccinated,0,76,1417777,0,NA,0.57,0.04,NA,21.11,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-18,pfizer_biontech,fully_vaccinated,0,76,1419013,0,NA,0.86,0.06,0,20.99,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-19,pfizer_biontech,fully_vaccinated,3,79,1429339,0.21,NA,1.14,0.08,100,21.64,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-20,pfizer_biontech,fully_vaccinated,1,80,1436492,0.07,NA,1.14,0.08,50,21.8,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-21,pfizer_biontech,fully_vaccinated,2,82,1442554,0.14,NA,1.43,0.1,66.67,22.16,59.52,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-22,pfizer_biontech,fully_vaccinated,2,84,1448937,0.14,NA,1.57,0.11,100,22.58,66.67,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-23,pfizer_biontech,fully_vaccinated,0,84,1456277,0,NA,1.29,0.09,0,22.46,66.67,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-24,pfizer_biontech,fully_vaccinated,2,86,1460529,0.14,NA,1.14,0.08,100,22.87,59.52,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-25,pfizer_biontech,fully_vaccinated,1,87,1461158,0.07,NA,1,0.07,50,23.02,54.76,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-26,pfizer_biontech,fully_vaccinated,1,88,1466711,0.07,NA,0.71,0.05,100,23.22,40.48,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-27,pfizer_biontech,fully_vaccinated,0,88,1471139,0,NA,0.71,0.05,0,23.16,40.48,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-28,pfizer_biontech,fully_vaccinated,1,89,1476012,0.07,NA,0.43,0.03,33.33,23.24,26.19,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-29,pfizer_biontech,fully_vaccinated,0,89,1480610,0,NA,0.29,0.02,0,23.12,19.05,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-30,pfizer_biontech,fully_vaccinated,0,89,1485890,0,NA,0.14,0.01,0,22.82,4.76,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-07-31,pfizer_biontech,fully_vaccinated,0,89,1488206,0,NA,0.29,0.02,0,22.7,8.33,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-08-01,pfizer_biontech,fully_vaccinated,0,89,1488963,0,NA,0.43,0.03,0,22.65,13.1,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-08-02,pfizer_biontech,fully_vaccinated,0,89,1493694,0,NA,0.57,0.04,0,22.47,17.86,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-08-03,pfizer_biontech,fully_vaccinated,1,90,1497477,0.07,NA,0.71,0.05,25,22.5,32.14,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-08-04,pfizer_biontech,fully_vaccinated,2,92,1501802,0.13,NA,0.71,0.05,66.67,22.83,32.14,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-08-05,pfizer_biontech,fully_vaccinated,1,93,1505716,0.07,NA,0.71,0.05,33.33,22.91,32.14,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-08-06,pfizer_biontech,fully_vaccinated,1,94,1510292,0.07,NA,0.86,0.06,100,23.1,35,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-08-07,pfizer_biontech,fully_vaccinated,0,94,1512326,0,NA,1.14,0.08,0,22.98,35.32,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-08-08,pfizer_biontech,fully_vaccinated,0,94,1512664,0,NA,1.14,0.08,0,22.93,30.56,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-08-09,pfizer_biontech,fully_vaccinated,1,95,1516776,0.07,NA,1.14,0.08,20,22.89,27.84,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-08-10,pfizer_biontech,fully_vaccinated,3,98,1520497,0.2,NA,1.43,0.09,27.27,23,19.68,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-08-11,pfizer_biontech,fully_vaccinated,2,100,1525116,0.13,NA,1.57,0.1,33.33,23.15,22.06,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-08-12,pfizer_biontech,fully_vaccinated,1,101,1529047,0.07,NA,1.57,0.1,14.29,23.01,22.06,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-08-13,pfizer_biontech,fully_vaccinated,3,104,1533231,0.2,NA,2,0.13,42.86,23.32,24.92,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-08-14,pfizer_biontech,fully_vaccinated,1,105,1535105,0.07,NA,2.29,0.15,16.67,23.23,28.16,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
2021-08-15,pfizer_biontech,fully_vaccinated,0,105,1535247,0,NA,2.57,0.17,0,22.98,30.55,CHFL,COVID19Hosp,vaccine,intermediate,2022-11-17_06-08-21
