date,geoRegion,ageRange,sex,cases,hosps,deaths
202020,TI,70 - 79,unknown,0,0,0
202020,TI,80+,male,2,2,0
202020,TI,80+,female,0,0,1
202020,TI,80+,unknown,0,0,0
202020,TI,unknown,male,0,0,0
202020,TI,unknown,female,0,0,0
202020,TI,unknown,unknown,0,0,0
202020,UR,0 - 9,male,0,0,0
202020,UR,0 - 9,female,0,0,0
202020,UR,0 - 9,unknown,0,0,0
202020,UR,10 - 19,male,0,0,0
202020,UR,10 - 19,female,0,0,0
202020,UR,10 - 19,unknown,0,0,0
202020,UR,20 - 29,male,1,0,0
202020,UR,20 - 29,female,0,0,0
202020,UR,20 - 29,unknown,0,0,0
202020,UR,30 - 39,male,0,0,0
202020,UR,30 - 39,female,0,0,0
202020,UR,30 - 39,unknown,0,0,0
202020,UR,40 - 49,male,0,0,0
202020,UR,40 - 49,female,0,0,0
202020,UR,40 - 49,unknown,0,0,0
202020,UR,50 - 59,male,0,0,0
202020,UR,50 - 59,female,0,0,0
202020,UR,50 - 59,unknown,0,0,0
202020,UR,60 - 69,male,0,0,0
202020,UR,60 - 69,female,0,0,0
202020,UR,60 - 69,unknown,0,0,0
202020,UR,70 - 79,male,0,0,0
202020,UR,70 - 79,female,0,0,0
202020,UR,70 - 79,unknown,0,0,0
202020,UR,80+,male,0,0,0
202020,UR,80+,female,0,0,0
202020,UR,80+,unknown,0,0,0
202020,UR,unknown,male,0,0,0
202020,UR,unknown,female,0,0,0
202020,UR,unknown,unknown,0,0,0
202020,VD,0 - 9,male,2,0,0
202020,VD,0 - 9,female,0,0,0
202020,VD,0 - 9,unknown,0,0,0
202020,VD,10 - 19,male,4,0,0
202020,VD,10 - 19,female,3,0,0
202020,VD,10 - 19,unknown,0,0,0
202020,VD,20 - 29,male,3,0,0
202020,VD,20 - 29,female,2,0,0
202020,VD,20 - 29,unknown,0,0,0
202020,VD,30 - 39,male,1,0,0
202020,VD,30 - 39,female,3,0,0
202020,VD,30 - 39,unknown,0,0,0
202020,VD,40 - 49,male,0,0,0
202020,VD,40 - 49,female,3,0,0
202020,VD,40 - 49,unknown,0,0,0
202020,VD,50 - 59,male,4,0,0
202020,VD,50 - 59,female,3,0,0
202020,VD,50 - 59,unknown,0,0,0
202020,VD,60 - 69,male,0,0,0
202020,VD,60 - 69,female,3,1,0
202020,VD,60 - 69,unknown,0,0,0
202020,VD,70 - 79,male,1,0,0
202020,VD,70 - 79,female,1,0,0
202020,VD,70 - 79,unknown,0,0,0
202020,VD,80+,male,1,1,0
202020,VD,80+,female,3,0,1
202020,VD,80+,unknown,0,0,0
202020,VD,unknown,male,0,0,0
202020,VD,unknown,female,0,0,0
202020,VD,unknown,unknown,0,0,0
202020,VS,0 - 9,male,1,0,0
202020,VS,0 - 9,female,0,0,0
202020,VS,0 - 9,unknown,0,0,0
202020,VS,10 - 19,male,2,0,0
202020,VS,10 - 19,female,2,0,0
202020,VS,10 - 19,unknown,0,0,0
202020,VS,20 - 29,male,3,0,0
202020,VS,20 - 29,female,0,0,0
202020,VS,20 - 29,unknown,0,0,0
202020,VS,30 - 39,male,2,0,0
202020,VS,30 - 39,female,0,0,0
202020,VS,30 - 39,unknown,0,0,0
202020,VS,40 - 49,male,1,0,0
202020,VS,40 - 49,female,2,0,0
202020,VS,40 - 49,unknown,0,0,0
202020,VS,50 - 59,male,1,0,0
202020,VS,50 - 59,female,2,0,0
202020,VS,50 - 59,unknown,0,0,0
202020,VS,60 - 69,male,0,0,0
202020,VS,60 - 69,female,0,0,0
202020,VS,60 - 69,unknown,0,0,0
202020,VS,70 - 79,male,0,0,1
202020,VS,70 - 79,female,2,0,0
202020,VS,70 - 79,unknown,0,0,0
202020,VS,80+,male,1,0,1
202020,VS,80+,female,0,0,0
202020,VS,80+,unknown,0,0,0
202020,VS,unknown,male,0,0,0
202020,VS,unknown,female,0,0,0
202020,VS,unknown,unknown,0,0,0
202020,ZG,0 - 9,male,0,0,0
202020,ZG,0 - 9,female,0,0,0
202020,ZG,0 - 9,unknown,0,0,0
202020,ZG,10 - 19,male,0,0,0
202020,ZG,10 - 19,female,1,0,0
202020,ZG,10 - 19,unknown,0,0,0
202020,ZG,20 - 29,male,0,0,0
202020,ZG,20 - 29,female,1,0,0
202020,ZG,20 - 29,unknown,0,0,0
202020,ZG,30 - 39,male,0,0,0
202020,ZG,30 - 39,female,0,0,0
202020,ZG,30 - 39,unknown,0,0,0
202020,ZG,40 - 49,male,0,0,0
202020,ZG,40 - 49,female,0,0,0
202020,ZG,40 - 49,unknown,0,0,0
202020,ZG,50 - 59,male,0,0,0
202020,ZG,50 - 59,female,0,0,0
202020,ZG,50 - 59,unknown,0,0,0
202020,ZG,60 - 69,male,0,0,0
202020,ZG,60 - 69,female,1,0,0
202020,ZG,60 - 69,unknown,0,0,0
202020,ZG,70 - 79,male,0,0,0
202020,ZG,70 - 79,female,1,0,0
202020,ZG,70 - 79,unknown,0,0,0
202020,ZG,80+,male,0,0,0
202020,ZG,80+,female,0,0,0
202020,ZG,80+,unknown,0,0,0
202020,ZG,unknown,male,0,0,0
202020,ZG,unknown,female,0,0,0
202020,ZG,unknown,unknown,0,0,0
202020,ZH,0 - 9,male,0,0,0
202020,ZH,0 - 9,female,1,0,0
202020,ZH,0 - 9,unknown,0,0,0
202020,ZH,10 - 19,male,1,0,0
202020,ZH,10 - 19,female,1,0,0
202020,ZH,10 - 19,unknown,0,0,0
202020,ZH,20 - 29,male,1,0,0
202020,ZH,20 - 29,female,1,0,0
202020,ZH,20 - 29,unknown,0,0,0
202020,ZH,30 - 39,male,2,0,0
202020,ZH,30 - 39,female,2,0,0
202020,ZH,30 - 39,unknown,0,0,0
202020,ZH,40 - 49,male,4,0,0
202020,ZH,40 - 49,female,4,1,0
202020,ZH,40 - 49,unknown,0,0,0
202020,ZH,50 - 59,male,2,0,0
202020,ZH,50 - 59,female,2,0,0
202020,ZH,50 - 59,unknown,0,0,0
202020,ZH,60 - 69,male,3,0,0
202020,ZH,60 - 69,female,2,0,1
202020,ZH,60 - 69,unknown,0,0,0
202020,ZH,70 - 79,male,2,0,0
202020,ZH,70 - 79,female,0,0,0
202020,ZH,70 - 79,unknown,0,0,0
202020,ZH,80+,male,0,0,0
202020,ZH,80+,female,0,0,0
202020,ZH,80+,unknown,0,0,0
202020,ZH,unknown,male,0,0,0
202020,ZH,unknown,female,0,0,0
202020,ZH,unknown,unknown,0,0,0
202020,FL,0 - 9,male,0,0,0
202020,FL,0 - 9,female,0,0,0
202020,FL,0 - 9,unknown,0,0,0
202020,FL,10 - 19,male,0,0,0
202020,FL,10 - 19,female,0,0,0
202020,FL,10 - 19,unknown,0,0,0
202020,FL,20 - 29,male,0,0,0
202020,FL,20 - 29,female,0,0,0
202020,FL,20 - 29,unknown,0,0,0
202020,FL,30 - 39,male,0,0,0
202020,FL,30 - 39,female,0,0,0
202020,FL,30 - 39,unknown,0,0,0
202020,FL,40 - 49,male,0,0,0
202020,FL,40 - 49,female,0,0,0
202020,FL,40 - 49,unknown,0,0,0
202020,FL,50 - 59,male,0,0,0
202020,FL,50 - 59,female,0,0,0
202020,FL,50 - 59,unknown,0,0,0
202020,FL,60 - 69,male,0,0,0
202020,FL,60 - 69,female,0,0,0
202020,FL,60 - 69,unknown,0,0,0
202020,FL,70 - 79,male,0,0,0
202020,FL,70 - 79,female,0,0,0
202020,FL,70 - 79,unknown,0,0,0
202020,FL,80+,male,0,0,0
202020,FL,80+,female,0,0,0
202020,FL,80+,unknown,0,0,0
202020,FL,unknown,male,0,0,0
202020,FL,unknown,female,0,0,0
202020,FL,unknown,unknown,0,0,0
202020,CH,0 - 9,male,6,0,0
202020,CH,0 - 9,female,2,0,0
202020,CH,0 - 9,unknown,0,0,0
202020,CH,10 - 19,male,13,0,0
202020,CH,10 - 19,female,11,0,0
202020,CH,10 - 19,unknown,0,0,0
202020,CH,20 - 29,male,16,0,0
202020,CH,20 - 29,female,12,1,0
202020,CH,20 - 29,unknown,0,0,0
202020,CH,30 - 39,male,15,1,0
202020,CH,30 - 39,female,16,1,0
202020,CH,30 - 39,unknown,0,0,0
202020,CH,40 - 49,male,17,0,0
202020,CH,40 - 49,female,16,1,0
202020,CH,40 - 49,unknown,0,0,0
202020,CH,50 - 59,male,16,0,0
202020,CH,50 - 59,female,28,4,0
202020,CH,50 - 59,unknown,0,0,0
202020,CH,60 - 69,male,12,3,3
202020,CH,60 - 69,female,14,1,1
202020,CH,60 - 69,unknown,0,0,0
202020,CH,70 - 79,male,9,2,3
202020,CH,70 - 79,female,7,4,1
202020,CH,70 - 79,unknown,0,0,0
202020,CH,80+,male,11,7,5
202020,CH,80+,female,10,0,5
202020,CH,80+,unknown,0,0,0
202020,CH,unknown,male,0,0,0
202020,CH,unknown,female,0,0,0
202020,CH,unknown,unknown,0,0,0
202020,CHFL,0 - 9,male,6,0,0
202020,CHFL,0 - 9,female,2,0,0
202020,CHFL,0 - 9,unknown,0,0,0
202020,CHFL,10 - 19,male,13,0,0
202020,CHFL,10 - 19,female,11,0,0
202020,CHFL,10 - 19,unknown,0,0,0
202020,CHFL,20 - 29,male,16,0,0
202020,CHFL,20 - 29,female,12,1,0
202020,CHFL,20 - 29,unknown,0,0,0
202020,CHFL,30 - 39,male,15,1,0
202020,CHFL,30 - 39,female,16,1,0
202020,CHFL,30 - 39,unknown,0,0,0
202020,CHFL,40 - 49,male,17,0,0
202020,CHFL,40 - 49,female,16,1,0
202020,CHFL,40 - 49,unknown,0,0,0
202020,CHFL,50 - 59,male,16,0,0
202020,CHFL,50 - 59,female,28,4,0
202020,CHFL,50 - 59,unknown,0,0,0
202020,CHFL,60 - 69,male,12,3,3
202020,CHFL,60 - 69,female,14,1,1
202020,CHFL,60 - 69,unknown,0,0,0
202020,CHFL,70 - 79,male,9,2,3
202020,CHFL,70 - 79,female,7,4,1
202020,CHFL,70 - 79,unknown,0,0,0
202020,CHFL,80+,male,11,7,5
202020,CHFL,80+,female,10,0,5
202020,CHFL,80+,unknown,0,0,0
202020,CHFL,unknown,male,0,0,0
202020,CHFL,unknown,female,0,0,0
202020,CHFL,unknown,unknown,0,0,0
202021,AG,0 - 9,male,0,0,0
202021,AG,0 - 9,female,0,0,0
202021,AG,0 - 9,unknown,0,0,0
202021,AG,10 - 19,male,1,0,0
202021,AG,10 - 19,female,1,1,0
202021,AG,10 - 19,unknown,0,0,0
202021,AG,20 - 29,male,3,0,0
202021,AG,20 - 29,female,0,0,0
202021,AG,20 - 29,unknown,0,0,0
202021,AG,30 - 39,male,0,0,0
202021,AG,30 - 39,female,0,0,0
202021,AG,30 - 39,unknown,0,0,0
202021,AG,40 - 49,male,1,0,0
202021,AG,40 - 49,female,0,0,0
202021,AG,40 - 49,unknown,0,0,0
202021,AG,50 - 59,male,0,0,0
202021,AG,50 - 59,female,1,0,0
202021,AG,50 - 59,unknown,0,0,0
202021,AG,60 - 69,male,1,0,0
202021,AG,60 - 69,female,2,0,0
202021,AG,60 - 69,unknown,0,0,0
202021,AG,70 - 79,male,0,0,0
202021,AG,70 - 79,female,0,0,0
202021,AG,70 - 79,unknown,0,0,0
202021,AG,80+,male,0,0,0
202021,AG,80+,female,1,0,0
202021,AG,80+,unknown,0,0,0
202021,AG,unknown,male,0,0,0
202021,AG,unknown,female,0,0,0
202021,AG,unknown,unknown,0,0,0
202021,AI,0 - 9,male,0,0,0
202021,AI,0 - 9,female,0,0,0
202021,AI,0 - 9,unknown,0,0,0
202021,AI,10 - 19,male,0,0,0
202021,AI,10 - 19,female,0,0,0
202021,AI,10 - 19,unknown,0,0,0
202021,AI,20 - 29,male,0,0,0
202021,AI,20 - 29,female,0,0,0
202021,AI,20 - 29,unknown,0,0,0
202021,AI,30 - 39,male,0,0,0
202021,AI,30 - 39,female,0,0,0
202021,AI,30 - 39,unknown,0,0,0
202021,AI,40 - 49,male,0,0,0
202021,AI,40 - 49,female,0,0,0
202021,AI,40 - 49,unknown,0,0,0
202021,AI,50 - 59,male,0,0,0
202021,AI,50 - 59,female,0,0,0
202021,AI,50 - 59,unknown,0,0,0
202021,AI,60 - 69,male,0,0,0
202021,AI,60 - 69,female,0,0,0
202021,AI,60 - 69,unknown,0,0,0
202021,AI,70 - 79,male,0,0,0
202021,AI,70 - 79,female,0,0,0
202021,AI,70 - 79,unknown,0,0,0
202021,AI,80+,male,0,0,0
202021,AI,80+,female,0,0,0
202021,AI,80+,unknown,0,0,0
202021,AI,unknown,male,0,0,0
202021,AI,unknown,female,0,0,0
202021,AI,unknown,unknown,0,0,0
202021,AR,0 - 9,male,0,0,0
202021,AR,0 - 9,female,0,0,0
202021,AR,0 - 9,unknown,0,0,0
202021,AR,10 - 19,male,0,0,0
202021,AR,10 - 19,female,0,0,0
202021,AR,10 - 19,unknown,0,0,0
202021,AR,20 - 29,male,0,0,0
202021,AR,20 - 29,female,0,0,0
202021,AR,20 - 29,unknown,0,0,0
202021,AR,30 - 39,male,0,0,0
202021,AR,30 - 39,female,0,0,0
202021,AR,30 - 39,unknown,0,0,0
202021,AR,40 - 49,male,0,0,0
202021,AR,40 - 49,female,0,0,0
202021,AR,40 - 49,unknown,0,0,0
202021,AR,50 - 59,male,0,0,0
202021,AR,50 - 59,female,0,0,0
202021,AR,50 - 59,unknown,0,0,0
202021,AR,60 - 69,male,0,0,0
202021,AR,60 - 69,female,0,0,0
202021,AR,60 - 69,unknown,0,0,0
202021,AR,70 - 79,male,0,0,0
202021,AR,70 - 79,female,0,0,0
202021,AR,70 - 79,unknown,0,0,0
202021,AR,80+,male,0,0,0
202021,AR,80+,female,0,0,0
202021,AR,80+,unknown,0,0,0
202021,AR,unknown,male,0,0,0
202021,AR,unknown,female,0,0,0
202021,AR,unknown,unknown,0,0,0
202021,BE,0 - 9,male,2,0,0
202021,BE,0 - 9,female,0,0,0
202021,BE,0 - 9,unknown,0,0,0
202021,BE,10 - 19,male,0,0,0
202021,BE,10 - 19,female,1,0,0
202021,BE,10 - 19,unknown,0,0,0
202021,BE,20 - 29,male,0,0,0
202021,BE,20 - 29,female,2,0,0
202021,BE,20 - 29,unknown,0,0,0
202021,BE,30 - 39,male,2,0,0
202021,BE,30 - 39,female,1,1,0
202021,BE,30 - 39,unknown,0,0,0
202021,BE,40 - 49,male,1,0,0
202021,BE,40 - 49,female,1,0,0
202021,BE,40 - 49,unknown,0,0,0
202021,BE,50 - 59,male,0,0,0
202021,BE,50 - 59,female,2,0,0
202021,BE,50 - 59,unknown,0,0,0
202021,BE,60 - 69,male,2,0,0
202021,BE,60 - 69,female,1,0,0
202021,BE,60 - 69,unknown,0,0,0
202021,BE,70 - 79,male,0,0,0
202021,BE,70 - 79,female,2,0,0
202021,BE,70 - 79,unknown,0,0,0
202021,BE,80+,male,1,0,1
202021,BE,80+,female,0,0,0
202021,BE,80+,unknown,0,0,0
202021,BE,unknown,male,0,0,0
202021,BE,unknown,female,0,0,0
202021,BE,unknown,unknown,0,0,0
202021,BL,0 - 9,male,0,0,0
202021,BL,0 - 9,female,0,0,0
202021,BL,0 - 9,unknown,0,0,0
202021,BL,10 - 19,male,0,0,0
202021,BL,10 - 19,female,0,0,0
202021,BL,10 - 19,unknown,0,0,0
202021,BL,20 - 29,male,0,0,0
202021,BL,20 - 29,female,0,0,0
202021,BL,20 - 29,unknown,0,0,0
202021,BL,30 - 39,male,0,0,0
202021,BL,30 - 39,female,0,0,0
202021,BL,30 - 39,unknown,0,0,0
202021,BL,40 - 49,male,0,0,0
202021,BL,40 - 49,female,0,0,0
202021,BL,40 - 49,unknown,0,0,0
202021,BL,50 - 59,male,0,0,0
202021,BL,50 - 59,female,0,0,0
202021,BL,50 - 59,unknown,0,0,0
202021,BL,60 - 69,male,0,0,0
202021,BL,60 - 69,female,0,0,0
202021,BL,60 - 69,unknown,0,0,0
202021,BL,70 - 79,male,0,0,0
202021,BL,70 - 79,female,0,0,0
202021,BL,70 - 79,unknown,0,0,0
202021,BL,80+,male,0,0,0
202021,BL,80+,female,0,0,0
202021,BL,80+,unknown,0,0,0
202021,BL,unknown,male,0,0,0
202021,BL,unknown,female,0,0,0
202021,BL,unknown,unknown,0,0,0
202021,BS,0 - 9,male,0,0,0
202021,BS,0 - 9,female,0,0,0
202021,BS,0 - 9,unknown,0,0,0
202021,BS,10 - 19,male,0,0,0
202021,BS,10 - 19,female,0,0,0
202021,BS,10 - 19,unknown,0,0,0
202021,BS,20 - 29,male,0,0,0
202021,BS,20 - 29,female,0,0,0
202021,BS,20 - 29,unknown,0,0,0
202021,BS,30 - 39,male,0,0,0
202021,BS,30 - 39,female,0,0,0
202021,BS,30 - 39,unknown,0,0,0
202021,BS,40 - 49,male,0,0,0
202021,BS,40 - 49,female,0,0,0
202021,BS,40 - 49,unknown,0,0,0
202021,BS,50 - 59,male,0,0,0
202021,BS,50 - 59,female,0,0,0
202021,BS,50 - 59,unknown,0,0,0
202021,BS,60 - 69,male,0,0,0
202021,BS,60 - 69,female,0,0,0
202021,BS,60 - 69,unknown,0,0,0
202021,BS,70 - 79,male,0,0,0
202021,BS,70 - 79,female,1,0,0
202021,BS,70 - 79,unknown,0,0,0
202021,BS,80+,male,0,0,0
202021,BS,80+,female,0,0,0
202021,BS,80+,unknown,0,0,0
202021,BS,unknown,male,0,0,0
202021,BS,unknown,female,0,0,0
202021,BS,unknown,unknown,0,0,0
202021,FR,0 - 9,male,0,0,0
202021,FR,0 - 9,female,0,0,0
202021,FR,0 - 9,unknown,0,0,0
202021,FR,10 - 19,male,1,0,0
202021,FR,10 - 19,female,0,0,0
202021,FR,10 - 19,unknown,0,0,0
202021,FR,20 - 29,male,2,0,0
202021,FR,20 - 29,female,1,0,0
202021,FR,20 - 29,unknown,0,0,0
202021,FR,30 - 39,male,1,0,0
202021,FR,30 - 39,female,1,0,0
202021,FR,30 - 39,unknown,0,0,0
202021,FR,40 - 49,male,1,0,0
202021,FR,40 - 49,female,1,0,0
202021,FR,40 - 49,unknown,0,0,0
202021,FR,50 - 59,male,1,0,0
202021,FR,50 - 59,female,1,0,0
202021,FR,50 - 59,unknown,0,0,0
202021,FR,60 - 69,male,0,0,0
202021,FR,60 - 69,female,0,0,0
202021,FR,60 - 69,unknown,0,0,0
202021,FR,70 - 79,male,0,1,0
202021,FR,70 - 79,female,0,0,0
202021,FR,70 - 79,unknown,0,0,0
202021,FR,80+,male,0,0,0
202021,FR,80+,female,0,1,0
202021,FR,80+,unknown,0,0,0
202021,FR,unknown,male,0,0,0
202021,FR,unknown,female,0,0,0
202021,FR,unknown,unknown,0,0,0
202021,GE,0 - 9,male,0,0,0
202021,GE,0 - 9,female,2,0,0
202021,GE,0 - 9,unknown,0,0,0
202021,GE,10 - 19,male,1,0,0
202021,GE,10 - 19,female,1,0,0
202021,GE,10 - 19,unknown,0,0,0
202021,GE,20 - 29,male,2,0,0
202021,GE,20 - 29,female,2,0,0
202021,GE,20 - 29,unknown,0,0,0
202021,GE,30 - 39,male,2,0,0
202021,GE,30 - 39,female,1,0,0
202021,GE,30 - 39,unknown,0,0,0
202021,GE,40 - 49,male,1,0,0
202021,GE,40 - 49,female,1,0,0
202021,GE,40 - 49,unknown,0,0,0
202021,GE,50 - 59,male,1,0,1
202021,GE,50 - 59,female,2,1,0
202021,GE,50 - 59,unknown,0,0,0
202021,GE,60 - 69,male,1,0,0
202021,GE,60 - 69,female,0,0,0
202021,GE,60 - 69,unknown,0,0,0
202021,GE,70 - 79,male,0,0,0
202021,GE,70 - 79,female,0,1,1
202021,GE,70 - 79,unknown,0,0,0
202021,GE,80+,male,0,0,1
202021,GE,80+,female,1,0,1
202021,GE,80+,unknown,0,0,0
202021,GE,unknown,male,0,0,0
202021,GE,unknown,female,0,0,0
202021,GE,unknown,unknown,0,0,0
202021,GL,0 - 9,male,0,0,0
202021,GL,0 - 9,female,0,0,0
202021,GL,0 - 9,unknown,0,0,0
202021,GL,10 - 19,male,0,0,0
202021,GL,10 - 19,female,0,0,0
202021,GL,10 - 19,unknown,0,0,0
202021,GL,20 - 29,male,0,0,0
202021,GL,20 - 29,female,0,0,0
202021,GL,20 - 29,unknown,0,0,0
202021,GL,30 - 39,male,0,0,0
202021,GL,30 - 39,female,0,0,0
202021,GL,30 - 39,unknown,0,0,0
202021,GL,40 - 49,male,0,0,0
202021,GL,40 - 49,female,0,0,0
202021,GL,40 - 49,unknown,0,0,0
202021,GL,50 - 59,male,0,0,0
202021,GL,50 - 59,female,0,0,0
202021,GL,50 - 59,unknown,0,0,0
202021,GL,60 - 69,male,0,0,0
202021,GL,60 - 69,female,0,0,0
202021,GL,60 - 69,unknown,0,0,0
202021,GL,70 - 79,male,0,0,0
202021,GL,70 - 79,female,0,0,0
202021,GL,70 - 79,unknown,0,0,0
202021,GL,80+,male,0,0,0
202021,GL,80+,female,0,0,0
202021,GL,80+,unknown,0,0,0
202021,GL,unknown,male,0,0,0
202021,GL,unknown,female,0,0,0
202021,GL,unknown,unknown,0,0,0
202021,GR,0 - 9,male,0,0,0
202021,GR,0 - 9,female,0,0,0
202021,GR,0 - 9,unknown,0,0,0
202021,GR,10 - 19,male,0,0,0
202021,GR,10 - 19,female,0,0,0
202021,GR,10 - 19,unknown,0,0,0
202021,GR,20 - 29,male,0,0,0
202021,GR,20 - 29,female,0,0,0
202021,GR,20 - 29,unknown,0,0,0
202021,GR,30 - 39,male,0,0,0
202021,GR,30 - 39,female,0,0,0
202021,GR,30 - 39,unknown,0,0,0
202021,GR,40 - 49,male,0,0,0
202021,GR,40 - 49,female,1,0,0
202021,GR,40 - 49,unknown,0,0,0
202021,GR,50 - 59,male,1,0,0
202021,GR,50 - 59,female,0,0,0
202021,GR,50 - 59,unknown,0,0,0
202021,GR,60 - 69,male,0,0,0
202021,GR,60 - 69,female,0,0,0
202021,GR,60 - 69,unknown,0,0,0
202021,GR,70 - 79,male,0,0,0
202021,GR,70 - 79,female,0,0,0
202021,GR,70 - 79,unknown,0,0,0
202021,GR,80+,male,0,0,0
202021,GR,80+,female,1,1,0
202021,GR,80+,unknown,0,0,0
202021,GR,unknown,male,0,0,0
202021,GR,unknown,female,0,0,0
202021,GR,unknown,unknown,0,0,0
202021,JU,0 - 9,male,0,0,0
202021,JU,0 - 9,female,0,0,0
202021,JU,0 - 9,unknown,0,0,0
202021,JU,10 - 19,male,0,0,0
202021,JU,10 - 19,female,1,1,0
202021,JU,10 - 19,unknown,0,0,0
202021,JU,20 - 29,male,0,0,0
202021,JU,20 - 29,female,0,0,0
202021,JU,20 - 29,unknown,0,0,0
202021,JU,30 - 39,male,0,0,0
202021,JU,30 - 39,female,0,1,0
202021,JU,30 - 39,unknown,0,0,0
202021,JU,40 - 49,male,0,0,0
202021,JU,40 - 49,female,0,0,0
202021,JU,40 - 49,unknown,0,0,0
202021,JU,50 - 59,male,0,0,0
202021,JU,50 - 59,female,0,0,0
202021,JU,50 - 59,unknown,0,0,0
202021,JU,60 - 69,male,0,0,0
202021,JU,60 - 69,female,0,0,0
202021,JU,60 - 69,unknown,0,0,0
202021,JU,70 - 79,male,0,0,0
202021,JU,70 - 79,female,1,0,0
202021,JU,70 - 79,unknown,0,0,0
202021,JU,80+,male,0,0,0
202021,JU,80+,female,0,0,0
202021,JU,80+,unknown,0,0,0
202021,JU,unknown,male,0,0,0
202021,JU,unknown,female,0,0,0
202021,JU,unknown,unknown,0,0,0
202021,LU,0 - 9,male,0,0,0
202021,LU,0 - 9,female,0,0,0
202021,LU,0 - 9,unknown,0,0,0
202021,LU,10 - 19,male,0,0,0
202021,LU,10 - 19,female,0,0,0
202021,LU,10 - 19,unknown,0,0,0
202021,LU,20 - 29,male,2,0,0
202021,LU,20 - 29,female,1,0,0
202021,LU,20 - 29,unknown,0,0,0
202021,LU,30 - 39,male,0,0,0
202021,LU,30 - 39,female,0,0,0
202021,LU,30 - 39,unknown,0,0,0
202021,LU,40 - 49,male,1,0,0
202021,LU,40 - 49,female,0,0,0
202021,LU,40 - 49,unknown,0,0,0
202021,LU,50 - 59,male,0,0,0
202021,LU,50 - 59,female,1,0,0
202021,LU,50 - 59,unknown,0,0,0
202021,LU,60 - 69,male,1,0,0
202021,LU,60 - 69,female,1,0,0
202021,LU,60 - 69,unknown,0,0,0
202021,LU,70 - 79,male,0,0,0
202021,LU,70 - 79,female,0,0,0
202021,LU,70 - 79,unknown,0,0,0
202021,LU,80+,male,0,0,0
202021,LU,80+,female,1,0,0
202021,LU,80+,unknown,0,0,0
202021,LU,unknown,male,0,0,0
202021,LU,unknown,female,0,0,0
202021,LU,unknown,unknown,0,0,0
202021,NE,0 - 9,male,0,0,0
202021,NE,0 - 9,female,0,0,0
202021,NE,0 - 9,unknown,0,0,0
202021,NE,10 - 19,male,0,0,0
202021,NE,10 - 19,female,0,0,0
202021,NE,10 - 19,unknown,0,0,0
202021,NE,20 - 29,male,1,0,0
202021,NE,20 - 29,female,2,0,0
202021,NE,20 - 29,unknown,0,0,0
202021,NE,30 - 39,male,0,0,0
202021,NE,30 - 39,female,0,0,0
202021,NE,30 - 39,unknown,0,0,0
202021,NE,40 - 49,male,0,0,0
202021,NE,40 - 49,female,0,0,0
202021,NE,40 - 49,unknown,0,0,0
202021,NE,50 - 59,male,1,0,0
202021,NE,50 - 59,female,0,0,0
202021,NE,50 - 59,unknown,0,0,0
202021,NE,60 - 69,male,0,0,0
202021,NE,60 - 69,female,0,0,0
202021,NE,60 - 69,unknown,0,0,0
202021,NE,70 - 79,male,0,0,0
202021,NE,70 - 79,female,1,0,0
202021,NE,70 - 79,unknown,0,0,0
202021,NE,80+,male,0,0,0
202021,NE,80+,female,0,0,0
202021,NE,80+,unknown,0,0,0
202021,NE,unknown,male,0,0,0
202021,NE,unknown,female,0,0,0
202021,NE,unknown,unknown,0,0,0
202021,NW,0 - 9,male,0,0,0
202021,NW,0 - 9,female,0,0,0
202021,NW,0 - 9,unknown,0,0,0
202021,NW,10 - 19,male,0,0,0
202021,NW,10 - 19,female,0,0,0
202021,NW,10 - 19,unknown,0,0,0
202021,NW,20 - 29,male,0,0,0
202021,NW,20 - 29,female,0,0,0
202021,NW,20 - 29,unknown,0,0,0
202021,NW,30 - 39,male,0,0,0
202021,NW,30 - 39,female,0,0,0
202021,NW,30 - 39,unknown,0,0,0
202021,NW,40 - 49,male,0,0,0
202021,NW,40 - 49,female,0,0,0
202021,NW,40 - 49,unknown,0,0,0
202021,NW,50 - 59,male,0,0,0
202021,NW,50 - 59,female,0,0,0
202021,NW,50 - 59,unknown,0,0,0
202021,NW,60 - 69,male,0,0,0
202021,NW,60 - 69,female,0,0,0
202021,NW,60 - 69,unknown,0,0,0
202021,NW,70 - 79,male,0,0,0
202021,NW,70 - 79,female,0,0,0
202021,NW,70 - 79,unknown,0,0,0
202021,NW,80+,male,0,0,0
202021,NW,80+,female,0,0,0
202021,NW,80+,unknown,0,0,0
202021,NW,unknown,male,0,0,0
202021,NW,unknown,female,0,0,0
202021,NW,unknown,unknown,0,0,0
202021,OW,0 - 9,male,0,0,0
202021,OW,0 - 9,female,0,0,0
202021,OW,0 - 9,unknown,0,0,0
202021,OW,10 - 19,male,0,0,0
202021,OW,10 - 19,female,0,0,0
202021,OW,10 - 19,unknown,0,0,0
202021,OW,20 - 29,male,0,0,0
202021,OW,20 - 29,female,0,0,0
202021,OW,20 - 29,unknown,0,0,0
202021,OW,30 - 39,male,0,0,0
202021,OW,30 - 39,female,0,0,0
202021,OW,30 - 39,unknown,0,0,0
202021,OW,40 - 49,male,0,0,0
202021,OW,40 - 49,female,1,0,0
202021,OW,40 - 49,unknown,0,0,0
202021,OW,50 - 59,male,0,0,0
202021,OW,50 - 59,female,0,0,0
202021,OW,50 - 59,unknown,0,0,0
202021,OW,60 - 69,male,0,0,0
202021,OW,60 - 69,female,0,0,0
