sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all
female,all,TI,202238,1768,514,1254,456141,29.1,3.8000000000000007,22.3,0.551,55.1,180732,978.24,252385.3,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,86,47.58,5.1,-0.6000000000000014,TRUE
female,all,UR,202238,54,7,47,108195,13,-25.6,8.7,0.568,56.8,18203,296.65,594380.05,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,10,54.93,22.7,7.399999999999999,TRUE
female,all,VD,202238,2623,709,1914,1150215,27,1,21.4,0.549,54.900000000000006,418657,626.53,274739.23,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,-208,-49.68,-7.3,-1.2999999999999972,TRUE
female,all,VS,202238,895,244,651,415125,27.3,2.6000000000000014,22.8,0.566,56.599999999999994,177734,503.56,233565.33,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,17,9.56,1.9,0.6999999999999886,TRUE
female,all,ZG,202238,318,124,194,184280,39,-6.100000000000001,17,0.551,55.1,64046,496.52,287730.69,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,21,32.79,7.1,2.1000000000000014,TRUE
female,all,ZH,202238,5947,1981,3966,2035957,33.3,0.8999999999999986,21,0.554,55.400000000000006,784417,758.14,259550.34,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,800,101.98,15.5,0.30000000000000426,TRUE
unknown,all,AG,202238,0,0,NA,973,NA,NA,12.2,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,0,NA,NA,0,TRUE
unknown,all,AI,202238,0,0,NA,13,NA,NA,46.2,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,0,NA,NA,0,TRUE
unknown,all,AR,202238,0,0,NA,174,NA,NA,42,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,0,NA,NA,0,TRUE
unknown,all,BE,202238,11,5,6,16818,45.5,-29.5,34,0.002,0.2,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,3,NA,37.5,0.1,TRUE
unknown,all,BL,202238,1,0,1,913,0,NA,2.3,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,1,NA,NA,0,TRUE
unknown,all,BS,202238,0,0,NA,2989,NA,NA,3.1,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,0,NA,NA,0,TRUE
unknown,all,FL,202238,1,1,0,277,100,NA,32.5,0.003,0.3,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,1,NA,NA,0.3,TRUE
unknown,all,FR,202238,0,0,NA,637,NA,NA,21.5,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,0,NA,NA,0,TRUE
unknown,all,GE,202238,0,0,NA,641,NA,NA,8.7,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,0,NA,NA,0,TRUE
unknown,all,GL,202238,0,0,NA,142,NA,NA,14.8,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,0,NA,NA,0,TRUE
unknown,all,GR,202238,7,6,1,6382,85.7,73.2,26.6,0.006,0.6,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,-1,NA,-12.5,-0.20000000000000007,TRUE
unknown,all,JU,202238,2,2,0,1477,100,100,50,0.004,0.4,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,1,NA,100,0.2,TRUE
unknown,all,LU,202238,2,1,1,2074,50,NA,6,0.001,0.1,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,2,NA,NA,0.1,TRUE
unknown,all,NE,202238,3,1,2,450,33.3,NA,1.6,0.003,0.3,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,3,NA,NA,0.3,TRUE
unknown,all,NW,202238,0,0,NA,28,NA,NA,7.1,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,0,NA,NA,0,TRUE
unknown,all,OW,202238,1,0,1,22,0,NA,9.1,0.005,0.5,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,1,NA,NA,0.5,TRUE
unknown,all,SG,202238,0,0,NA,2005,NA,NA,43,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,-1,NA,-100,-0.1,TRUE
unknown,all,SH,202238,0,0,NA,73,NA,NA,24.7,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,0,NA,NA,0,TRUE
unknown,all,SO,202238,1,0,1,822,0,0,10,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,0,NA,0,0,TRUE
unknown,all,SZ,202238,0,0,NA,159,NA,NA,24.5,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,0,NA,NA,0,TRUE
unknown,all,TG,202238,6,0,6,763,0,0,51.5,0.004,0.4,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,-4,NA,-40,-0.4,TRUE
unknown,all,TI,202238,0,0,NA,1370,NA,NA,12.6,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,0,NA,NA,0,TRUE
unknown,all,UR,202238,0,0,NA,12,NA,NA,33.3,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,0,NA,NA,0,TRUE
unknown,all,VD,202238,2,0,2,2514,0,-33.3,15.5,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,-1,NA,-33.3,-0.1,TRUE
unknown,all,VS,202238,0,0,NA,884,NA,NA,6,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,0,NA,NA,0,TRUE
unknown,all,ZG,202238,0,0,NA,919,NA,NA,2,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,0,NA,NA,0,TRUE
unknown,all,ZH,202238,21,7,14,15731,33.3,0,4.4,0.002,0.2,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-38,3,NA,16.7,0,TRUE
male,all,AG,202239,2198,850,1348,705660,38.7,4.600000000000001,23,0.444,44.4,353433,621.9,199658.78,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,441,124.78,25.1,-0.6000000000000014,TRUE
male,all,AI,202239,33,14,19,15867,42.4,-4.700000000000003,23.5,0.508,50.8,8389,393.37,189140.54,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,16,190.72,94.1,9.299999999999997,TRUE
male,all,AR,202239,136,61,75,48211,44.9,7.5,26.9,0.424,42.4,27993,485.84,172225.2,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,45,160.76,49.5,-4.000000000000007,TRUE
male,all,BE,202239,3216,1264,1952,1201449,39.3,9.499999999999996,20.1,0.446,44.6,514609,624.94,233468.32,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,47,9.13,1.5,1,TRUE
male,all,BL,202239,1953,461,1492,542576,23.6,5.400000000000002,13.7,0.351,35.099999999999994,143638,1359.67,377738.48,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,150,104.43,8.3,-0.8000000000000043,TRUE
male,all,BS,202239,1316,299,1017,374548,22.7,5,14.4,0.43,43,95406,1379.37,392583.28,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,161,168.75,13.9,0.30000000000000426,TRUE
male,all,FL,202239,214,126,88,54122,58.9,7.399999999999999,18.5,0.364,36.4,19368,1104.92,279440.31,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,82,423.38,62.1,-6.700000000000003,TRUE
male,all,FR,202239,702,270,432,337731,38.5,1.2000000000000028,23.3,0.434,43.4,165058,425.31,204613.53,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,75,45.44,12,-1.4000000000000057,TRUE
male,all,GE,202239,1485,440,1045,787738,29.6,7.800000000000001,18,0.464,46.400000000000006,246918,601.41,319028.18,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,207,83.83,16.2,2.8000000000000043,TRUE
male,all,GL,202239,141,41,100,47228,29.1,-7.299999999999997,19.8,0.369,36.9,20812,677.49,226926.77,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,42,201.8,42.4,-6.100000000000001,TRUE
male,all,GR,202239,647,288,359,318088,44.5,9.700000000000003,17.5,0.456,45.6,101045,640.31,314798.36,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,116,114.8,21.8,-1.1000000000000014,TRUE
male,all,JU,202239,250,82,168,64243,32.8,2.299999999999997,27.5,0.446,44.6,36522,684.52,175902.2,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,1,2.74,0.4,-1.1000000000000014,TRUE
male,all,LU,202239,1105,433,672,407698,39.2,3.6000000000000014,25.6,0.442,44.2,209465,527.53,194637.77,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,295,140.83,36.4,0.8000000000000043,TRUE
male,all,NE,202239,743,267,476,195670,35.9,0.8999999999999986,22.8,0.441,44.1,86394,860.01,226485.64,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,331,383.13,80.3,4.799999999999997,TRUE
male,all,NW,202239,98,52,46,56022,53.1,4.600000000000001,19.6,0.454,45.4,22488,435.79,249119.53,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,1,4.45,1,-9.100000000000009,TRUE
male,all,OW,202239,95,29,66,38577,30.5,4.300000000000001,26.1,0.436,43.6,19454,488.33,198298.55,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,11,56.54,13.1,-0.19999999999999574,TRUE
male,all,SG,202239,1211,524,687,449313,43.3,4.599999999999994,27.3,0.441,44.1,260651,464.61,172381.08,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,310,118.94,34.4,-0.3999999999999986,TRUE
male,all,SH,202239,303,138,165,81950,45.5,3.1000000000000014,24.9,0.398,39.800000000000004,41608,728.23,196957.32,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,48,115.37,18.8,-7.29999999999999,TRUE
male,all,SO,202239,1387,455,932,425262,32.8,7.699999999999996,16.8,0.437,43.7,140047,990.38,303656.63,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,322,229.92,30.2,2.1000000000000014,TRUE
male,all,SZ,202239,385,176,209,165282,45.7,6.400000000000006,24.3,0.45,45,84061,458,196621.5,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,123,146.32,46.9,0.8999999999999986,TRUE
male,all,TG,202239,801,338,463,277119,42.2,5.200000000000003,25.4,0.446,44.6,144147,555.68,192247.5,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,152,105.45,23.4,-1.8999999999999986,TRUE
male,all,TI,202239,1902,729,1173,398112,38.3,9.499999999999996,23.2,0.447,44.7,171449,1109.37,232204.33,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,459,267.72,31.8,-0.19999999999999574,TRUE
male,all,UR,202239,47,19,28,81429,40.4,3.799999999999997,10.5,0.456,45.6,18844,249.42,432121.63,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,6,31.84,14.6,2.3999999999999986,TRUE
male,all,VD,202239,2593,805,1788,1015557,31,4.899999999999999,21.1,0.439,43.9,404311,641.34,251182.13,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,439,108.58,20.4,-1.2000000000000028,TRUE
male,all,VS,202239,847,304,543,382386,35.9,8.5,21.8,0.447,44.7,175475,482.69,217914.8,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,160,91.18,23.3,1.3000000000000043,TRUE
male,all,ZG,202239,366,191,175,185079,52.2,14.700000000000003,16.4,0.475,47.5,65741,556.73,281527.51,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,107,162.76,41.3,2.6000000000000014,TRUE
male,all,ZH,202239,5883,2555,3328,1857466,43.4,8.299999999999997,21.2,0.445,44.5,780245,753.99,238061.89,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,1126,144.31,23.7,0.10000000000000142,TRUE
female,all,AG,202239,2751,1014,1737,770091,36.9,6,22.7,0.556,55.60000000000001,349653,786.78,220244.36,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,600,171.6,27.9,0.6000000000000014,TRUE
female,all,AI,202239,32,14,18,17674,43.8,10.5,22.5,0.492,49.2,7971,401.46,221728.77,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,8,100.37,33.3,-9.299999999999997,TRUE
female,all,AR,202239,184,88,96,54216,47.8,5.899999999999999,25.4,0.573,57.3,27592,666.86,196491.74,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,79,286.31,75.2,3.6999999999999957,TRUE
female,all,BE,202239,3991,1564,2427,1416735,39.2,9.800000000000004,18.8,0.553,55.300000000000004,532864,748.97,265871.78,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,-104,-19.52,-2.5,-0.9999999999999929,TRUE
female,all,BL,202239,3605,539,3066,672480,15,3.0999999999999996,12.1,0.649,64.9,149179,2416.56,450787.31,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,381,255.4,11.8,0.8000000000000114,TRUE
female,all,BS,202239,1745,438,1307,437033,25.1,7.300000000000001,14,0.57,56.99999999999999,100630,1734.08,434296.93,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,197,195.77,12.7,-0.30000000000000426,TRUE
female,all,FL,202239,374,156,218,67269,41.7,-9.199999999999996,16.2,0.636,63.6,19687,1899.73,341692.49,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,201,1020.98,116.2,7.1000000000000085,TRUE
female,all,FR,202239,913,372,541,379556,40.7,7.400000000000006,23.5,0.565,56.49999999999999,164751,554.17,230381.61,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,141,85.58,18.3,1.29999999999999,TRUE
female,all,GE,202239,1712,557,1155,911778,32.5,7.300000000000001,18.2,0.536,53.6,262530,652.12,347304.31,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,58,22.1,3.5,-2.79999999999999,TRUE
female,all,GL,202239,241,58,183,53768,24.1,-4.099999999999998,19.7,0.631,63.1,20378,1182.65,263853.17,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,110,539.8,84,6.1000000000000085,TRUE
female,all,GR,202239,770,337,433,324970,43.8,7.599999999999994,18,0.543,54.300000000000004,100331,767.46,323897.9,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,170,169.44,28.3,1.6000000000000014,TRUE
female,all,JU,202239,309,119,190,76630,38.5,6.200000000000003,25.6,0.552,55.2,37276,828.95,205574.63,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,15,40.24,5.1,1.2999999999999972,TRUE
female,all,LU,202239,1392,575,817,459414,41.3,3.799999999999997,25.2,0.557,55.7,210861,660.15,217875.28,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,337,159.82,31.9,-0.79999999999999,TRUE
female,all,NE,202239,941,347,594,228166,36.9,2,22.9,0.558,55.800000000000004,89772,1048.21,254161.65,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,307,341.98,48.4,-4.599999999999994,TRUE
female,all,NW,202239,118,64,54,62139,54.2,11,19.2,0.546,54.6,21406,551.25,290287.77,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,37,172.85,45.7,9.100000000000001,TRUE
female,all,OW,202239,123,46,77,45816,37.4,-1.8999999999999986,23.2,0.564,56.39999999999999,18981,648.02,241378.22,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,16,84.3,15,0.6999999999999886,TRUE
female,all,SG,202239,1533,687,846,531281,44.8,9.099999999999994,25.2,0.558,55.800000000000004,258594,592.82,205449.86,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,409,158.16,36.4,0.29999999999999716,TRUE
female,all,SH,202239,458,206,252,90189,45,8.299999999999997,24.8,0.602,60.199999999999996,42387,1080.52,212775.14,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,172,405.78,60.1,7.29999999999999,TRUE
female,all,SO,202239,1787,510,1277,466359,28.5,5.300000000000001,16.4,0.563,56.3,140198,1274.63,332643.12,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,294,209.71,19.7,-2,TRUE
female,all,SZ,202239,471,199,272,174031,42.3,8.299999999999997,24.5,0.55,55.00000000000001,79628,591.5,218555.03,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,139,174.56,41.9,-0.8999999999999986,TRUE
female,all,TG,202239,987,415,572,319304,42,6.799999999999997,23.3,0.55,55.00000000000001,141817,695.97,225152.13,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,246,173.47,33.2,1.9000000000000057,TRUE
female,all,TI,202239,2353,907,1446,458494,38.5,9.399999999999999,22.4,0.553,55.300000000000004,180732,1301.93,253687.23,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,585,323.69,33.1,0.20000000000000284,TRUE
female,all,UR,202239,56,25,31,108251,44.6,31.6,8.7,0.544,54.400000000000006,18203,307.64,594687.69,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,2,10.99,3.7,-2.3999999999999915,TRUE
female,all,VD,202239,3317,1051,2266,1153532,31.7,4.699999999999999,21.4,0.561,56.10000000000001,418657,792.3,275531.52,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,694,165.77,26.5,1.2000000000000028,TRUE
female,all,VS,202239,1049,377,672,416174,35.9,8.599999999999998,22.8,0.553,55.300000000000004,177734,590.21,234155.54,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,154,86.65,17.2,-1.29999999999999,TRUE
female,all,ZG,202239,404,196,208,184684,48.5,9.5,17.1,0.525,52.5,64046,630.8,288361.49,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,86,134.28,27,-2.6000000000000014,TRUE
female,all,ZH,202239,7305,3040,4265,2043262,41.6,8.300000000000004,21,0.553,55.300000000000004,784417,931.26,260481.61,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,1358,173.12,22.8,-0.10000000000000142,TRUE
unknown,all,AG,202239,1,0,1,974,0,NA,12.2,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,1,NA,NA,0,TRUE
unknown,all,AI,202239,0,0,NA,13,NA,NA,46.2,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,0,NA,NA,0,TRUE
unknown,all,AR,202239,1,1,0,175,100,NA,42.3,0.003,0.3,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,1,NA,NA,0.3,TRUE
unknown,all,BE,202239,8,6,2,16826,75,29.5,34,0.001,0.1,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,-3,NA,-27.3,-0.1,TRUE
unknown,all,BL,202239,0,0,NA,913,NA,NA,2.3,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,-1,NA,-100,0,TRUE
unknown,all,BS,202239,0,0,NA,2989,NA,NA,3.1,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,0,NA,NA,0,TRUE
unknown,all,FL,202239,0,0,NA,277,NA,NA,32.5,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,-1,NA,-100,-0.3,TRUE
unknown,all,FR,202239,2,1,1,639,50,NA,21.6,0.001,0.1,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,2,NA,NA,0.1,TRUE
unknown,all,GE,202239,0,0,NA,641,NA,NA,8.7,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,0,NA,NA,0,TRUE
unknown,all,GL,202239,0,0,NA,142,NA,NA,14.8,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,0,NA,NA,0,TRUE
unknown,all,GR,202239,2,2,0,6384,100,14.299999999999997,26.7,0.001,0.1,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,-5,NA,-71.4,-0.5,TRUE
unknown,all,JU,202239,1,1,0,1478,100,0,50,0.002,0.2,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,-1,NA,-50,-0.2,TRUE
unknown,all,LU,202239,2,2,0,2076,100,50,6.1,0.001,0.1,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,0,NA,0,0,TRUE
unknown,all,NE,202239,1,0,1,451,0,-33.3,1.6,0.001,0.1,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,-2,NA,-66.7,-0.19999999999999998,TRUE
unknown,all,NW,202239,0,0,NA,28,NA,NA,7.1,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,0,NA,NA,0,TRUE
unknown,all,OW,202239,0,0,NA,22,NA,NA,9.1,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,-1,NA,-100,-0.5,TRUE
unknown,all,SG,202239,1,0,1,2006,0,NA,43,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,1,NA,NA,0,TRUE
unknown,all,SH,202239,0,0,NA,73,NA,NA,24.7,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,0,NA,NA,0,TRUE
unknown,all,SO,202239,0,0,NA,822,NA,NA,10,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,-1,NA,-100,0,TRUE
unknown,all,SZ,202239,0,0,NA,159,NA,NA,24.5,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,0,NA,NA,0,TRUE
unknown,all,TG,202239,8,0,8,771,0,0,51,0.004,0.4,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,2,NA,33.3,0,TRUE
unknown,all,TI,202239,2,0,2,1372,0,NA,12.6,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,2,NA,NA,0,TRUE
unknown,all,UR,202239,0,0,NA,12,NA,NA,33.3,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,0,NA,NA,0,TRUE
unknown,all,VD,202239,0,0,NA,2514,NA,NA,15.5,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,-2,NA,-100,0,TRUE
unknown,all,VS,202239,0,0,NA,884,NA,NA,6,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,0,NA,NA,0,TRUE
unknown,all,ZG,202239,0,0,NA,919,NA,NA,2,0,0,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,0,NA,NA,0,TRUE
unknown,all,ZH,202239,18,8,10,15749,44.4,11.100000000000001,4.5,0.001,0.1,NA,NA,NA,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-39,-3,NA,-14.3,-0.1,TRUE
male,all,AG,202240,2681,1240,1441,708341,46.3,7.599999999999994,23.1,0.446,44.6,353433,758.56,200417.34,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-40,483,136.66,22,0.20000000000000284,TRUE
male,all,AI,202240,38,17,21,15905,44.7,2.3000000000000043,23.5,0.432,43.2,8389,452.97,189593.52,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-40,5,59.6,15.2,-7.599999999999994,TRUE
male,all,AR,202240,179,105,74,48390,58.7,13.800000000000004,27,0.469,46.9,27993,639.45,172864.64,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-40,43,153.61,31.6,4.5,TRUE
male,all,BE,202240,3939,1767,2172,1205388,44.9,5.600000000000001,20.2,0.44,44,514609,765.44,234233.76,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-40,723,140.5,22.5,-0.6000000000000014,TRUE
male,all,BL,202240,1852,525,1327,544428,28.3,4.699999999999999,13.8,0.354,35.4,143638,1289.35,379027.83,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-40,-101,-70.32,-5.2,0.30000000000000426,TRUE
male,all,BS,202240,1285,344,941,375833,26.8,4.100000000000001,14.4,0.416,41.6,95406,1346.88,393930.15,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-40,-31,-32.49,-2.4,-1.3999999999999986,TRUE
male,all,FL,202240,218,142,76,54340,65.1,6.199999999999996,18.7,0.422,42.199999999999996,19368,1125.57,280565.88,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-40,4,20.65,1.9,5.799999999999997,TRUE
male,all,FR,202240,929,439,490,338660,47.3,8.799999999999997,23.4,0.438,43.8,165058,562.83,205176.36,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-40,227,137.52,32.3,0.3999999999999986,TRUE
male,all,GE,202240,1881,669,1212,789619,35.6,6,18,0.436,43.6,246918,761.79,319789.97,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-40,396,160.38,26.7,-2.8000000000000043,TRUE
male,all,GL,202240,121,44,77,47349,36.4,7.299999999999997,19.9,0.432,43.2,20812,581.4,227508.17,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-40,-20,-96.09,-14.2,6.300000000000004,TRUE
male,all,GR,202240,819,399,420,318907,48.7,4.200000000000003,17.5,0.453,45.300000000000004,101045,810.53,315608.89,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-40,172,170.22,26.6,-0.29999999999999716,TRUE
male,all,JU,202240,268,91,177,64511,34,1.2000000000000028,27.6,0.457,45.7,36522,733.8,176636,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-40,18,49.28,7.2,1.1000000000000014,TRUE
male,all,LU,202240,1289,597,692,408987,46.3,7.099999999999994,25.6,0.435,43.5,209465,615.38,195253.14,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-40,184,87.85,16.7,-0.7000000000000028,TRUE
male,all,NE,202240,838,354,484,196508,42.2,6.300000000000004,22.9,0.426,42.6,86394,969.97,227455.61,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-40,95,109.96,12.8,-1.5,TRUE
male,all,NW,202240,155,85,70,56177,54.8,1.6999999999999957,19.7,0.474,47.4,22488,689.26,249808.79,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-40,57,253.47,58.2,2,TRUE
male,all,OW,202240,99,52,47,38676,52.5,22,26.1,0.438,43.8,19454,508.89,198807.44,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-40,4,20.56,4.2,0.19999999999999574,TRUE
male,all,SG,202240,1418,732,686,450731,51.6,8.300000000000004,27.3,0.459,45.9,260651,544.02,172925.1,COVID19Test,sex,2023-11-28_06-00-38,isoweek,2022-40,207,79.41,17.1,1.7999999999999972,TRUE
